iucn_sid,sens,stressor,code,score_num
196679,FALSE,direct_human,1.2,NA
196679,FALSE,direct_human,1.3,NA
196681,FALSE,organic,9.2.1,NA
196683,FALSE,direct_human,1.1,NA
196683,FALSE,direct_human,1.2,NA
196683,FALSE,direct_human,1.3,NA
196683,FALSE,nutrient,9.1.2,NA
196683,FALSE,organic,9.1.2,NA
196683,FALSE,organic,9.2.1,NA
196683,FALSE,nutrient,9.3.1,NA
196683,FALSE,organic,9.3.3,NA
196684,FALSE,organic,9.2.1,NA
196686,TRUE,direct_human,1.1,3
196686,TRUE,direct_human,1.2,3
196686,TRUE,direct_human,1.3,3
196686,TRUE,direct_human,6.1,3
196686,FALSE,organic,9.2.1,NA
196687,TRUE,direct_human,1.1,3
196687,TRUE,direct_human,1.2,3
196687,TRUE,direct_human,1.3,3
196687,TRUE,direct_human,6.1,3
196690,FALSE,organic,9.2.1,NA
196693,FALSE,organic,9.2.1,NA
196695,FALSE,organic,9.2.1,NA
197037,FALSE,nutrient,2.4.1,NA
197043,TRUE,nutrient,2.4.1,3
197044,TRUE,nutrient,2.4.1,3
197056,TRUE,nutrient,2.4.1,3
197278,TRUE,direct_human,1.1,6
197320,FALSE,direct_human,1.1,NA
198556,TRUE,direct_human,1.3,3
198585,FALSE,nutrient,9.3.1,NA
198589,FALSE,organic,9.3.3,NA
198609,TRUE,organic,9.3.3,3
198671,FALSE,nutrient,2.4.1,NA
198707,FALSE,direct_human,1.1,NA
198707,FALSE,direct_human,1.2,NA
198707,TRUE,direct_human,6.1,5
198763,FALSE,direct_human,1.1,NA
198763,FALSE,direct_human,1.3,NA
198763,FALSE,direct_human,6.1,NA
198763,FALSE,nutrient,9.1.1,NA
198763,FALSE,nutrient,9.1.2,NA
198763,FALSE,organic,9.1.2,NA
198763,FALSE,organic,9.2.1,NA
198763,FALSE,nutrient,9.3.1,NA
198764,FALSE,direct_human,1.1,NA
198764,FALSE,direct_human,1.2,NA
198764,FALSE,direct_human,1.3,NA
198764,FALSE,nutrient,2.4.2,NA
198764,FALSE,nutrient,9.1.2,NA
198764,FALSE,organic,9.1.2,NA
198764,FALSE,nutrient,9.3.1,NA
198765,FALSE,direct_human,1.1,NA
198765,FALSE,direct_human,1.2,NA
198765,FALSE,direct_human,1.3,NA
198765,FALSE,nutrient,9.1.1,NA
198765,FALSE,nutrient,9.1.2,NA
198765,FALSE,organic,9.1.2,NA
198765,FALSE,nutrient,9.3.1,NA
198767,FALSE,direct_human,1.1,NA
198767,FALSE,direct_human,1.3,NA
198767,FALSE,direct_human,6.1,NA
198767,FALSE,nutrient,9.1.1,NA
198767,FALSE,organic,9.2.1,NA
198767,FALSE,nutrient,9.3.1,NA
198893,FALSE,nutrient,9.3.1,NA
198920,TRUE,direct_human,1.2,6
198920,FALSE,nutrient,9.1.1,NA
198921,FALSE,direct_human,1.2,NA
198921,FALSE,direct_human,1.3,NA
198921,FALSE,direct_human,6.1,NA
198921,FALSE,nutrient,9.1.1,NA
198921,FALSE,nutrient,9.1.2,NA
198921,FALSE,organic,9.1.2,NA
199106,TRUE,direct_human,1.1,3
199106,TRUE,direct_human,1.2,3
199106,TRUE,direct_human,1.3,3
199106,TRUE,nutrient,9.1.2,3
199106,TRUE,organic,9.1.2,3
199157,FALSE,organic,9.2.1,NA
199213,FALSE,nutrient,9.1.2,NA
199213,FALSE,organic,9.1.2,NA
199213,FALSE,organic,9.2.1,NA
199259,FALSE,organic,9.2.1,NA
199659,FALSE,direct_human,6.1,NA
199659,FALSE,direct_human,6.3,NA
199855,FALSE,organic,9.2.1,NA
200866,FALSE,nutrient,2.4.1,NA
201159,FALSE,direct_human,6.3,NA
201432,FALSE,direct_human,6.3,0
201433,FALSE,direct_human,6.3,0
201440,FALSE,direct_human,1.1,0
201440,FALSE,direct_human,1.3,0
201440,FALSE,nutrient,2.4.2,0
201440,FALSE,direct_human,6.3,0
201447,FALSE,direct_human,6.3,0
201453,FALSE,direct_human,6.3,0
201454,FALSE,direct_human,6.3,0
201946,TRUE,nutrient,9.1.1,5
201947,TRUE,nutrient,9.1.1,5
202042,FALSE,direct_human,6.3,NA
202042,FALSE,nutrient,9.1.1,NA
202649,TRUE,direct_human,1.1,4
202649,TRUE,direct_human,1.2,4
13145780,FALSE,direct_human,6.3,NA
14134429,FALSE,nutrient,2.4.2,NA
14134429,FALSE,nutrient,9.1.1,NA
14134429,FALSE,nutrient,9.1.2,NA
14134429,FALSE,organic,9.1.2,NA
14134431,FALSE,nutrient,2.4.2,NA
14134431,FALSE,nutrient,9.1.1,NA
14134431,FALSE,nutrient,9.1.2,NA
14134431,FALSE,organic,9.1.2,NA
15622590,TRUE,direct_human,1.1,3
15622590,TRUE,nutrient,9.1.2,3
15622590,TRUE,organic,9.1.2,3
15622608,TRUE,direct_human,1.1,3
15622611,TRUE,direct_human,1.1,3
16369383,TRUE,direct_human,1.1,3
16369383,TRUE,direct_human,1.2,3
16369383,TRUE,direct_human,1.3,3
16369383,TRUE,direct_human,6.1,3
16369383,TRUE,direct_human,6.3,3
16376479,FALSE,direct_human,6.1,NA
16376479,FALSE,organic,9.3.3,NA
16378423,TRUE,direct_human,6.3,3
16406554,FALSE,nutrient,9.1.1,NA
16406554,FALSE,nutrient,9.1.2,NA
16406554,FALSE,organic,9.1.2,NA
16406554,FALSE,nutrient,9.3.1,NA
16406554,FALSE,organic,9.3.3,NA
16501552,FALSE,nutrient,9.1.1,NA
16501552,FALSE,nutrient,9.1.2,NA
16501552,FALSE,organic,9.1.2,NA
16501552,FALSE,nutrient,9.3.1,NA
16501552,FALSE,organic,9.3.3,NA
16501591,FALSE,nutrient,9.1.1,NA
16501591,FALSE,nutrient,9.1.2,NA
16501591,FALSE,organic,9.1.2,NA
16501591,FALSE,nutrient,9.3.1,NA
16501591,FALSE,organic,9.3.3,NA
16545046,FALSE,nutrient,9.1.2,NA
16545046,FALSE,organic,9.1.2,NA
16674437,TRUE,nutrient,9.1.2,3
16674437,TRUE,organic,9.1.2,3
16674437,TRUE,organic,9.3.3,3
16719890,TRUE,direct_human,1.2,3
16749978,FALSE,organic,9.2.1,NA
16781124,FALSE,direct_human,1.1,NA
16781124,FALSE,direct_human,1.2,NA
16781124,FALSE,direct_human,1.3,NA
16781124,FALSE,nutrient,9.3.1,NA
17367725,TRUE,organic,9.3.3,6
18125103,TRUE,nutrient,9.3.1,3
18125362,FALSE,direct_human,1.3,NA
18125362,FALSE,nutrient,9.3.1,NA
18214863,FALSE,nutrient,9.3.1,NA
18227168,TRUE,direct_human,1.1,3
18227168,TRUE,direct_human,1.2,3
18227168,TRUE,nutrient,9.1.1,3
18227168,TRUE,nutrient,9.1.2,3
18227168,TRUE,organic,9.1.2,3
18237707,FALSE,nutrient,9.3.1,NA
18257780,FALSE,direct_human,1.1,NA
18257780,FALSE,direct_human,1.2,NA
18257780,FALSE,direct_human,1.3,NA
18257780,FALSE,nutrient,9.1.1,NA
18257780,FALSE,nutrient,9.1.2,NA
18257780,FALSE,organic,9.1.2,NA
18257780,FALSE,nutrient,9.3.1,NA
18258072,FALSE,direct_human,1.1,NA
18258072,FALSE,direct_human,1.2,NA
18258072,FALSE,direct_human,1.3,NA
18258072,FALSE,nutrient,9.3.1,NA
18258202,FALSE,direct_human,1.1,NA
18258202,FALSE,direct_human,1.2,NA
18258202,FALSE,direct_human,1.3,NA
18258202,FALSE,nutrient,9.1.1,NA
18258202,FALSE,nutrient,9.1.2,NA
18258202,FALSE,organic,9.1.2,NA
18258202,FALSE,nutrient,9.3.1,NA
18258266,FALSE,direct_human,1.1,NA
18258266,FALSE,direct_human,1.2,NA
18258266,FALSE,direct_human,1.3,NA
18258266,FALSE,nutrient,9.1.1,NA
18258266,FALSE,nutrient,9.1.2,NA
18258266,FALSE,organic,9.1.2,NA
18258266,FALSE,nutrient,9.3.1,NA
18263684,TRUE,direct_human,1.1,3
18263684,TRUE,direct_human,1.2,3
18263684,TRUE,direct_human,1.3,3
18584848,FALSE,direct_human,1.1,NA
18584848,FALSE,direct_human,1.2,NA
18584848,FALSE,nutrient,9.3.1,NA
19516809,TRUE,nutrient,9.1.1,6
20435860,FALSE,nutrient,2.4.2,NA
21113090,TRUE,direct_human,1.3,3
21113095,TRUE,direct_human,1.3,3
21113098,TRUE,direct_human,1.3,3
21115107,TRUE,direct_human,1.3,3
21129279,TRUE,direct_human,1.3,3
21130020,TRUE,direct_human,1.2,3
21130177,TRUE,direct_human,1.1,6
21130177,TRUE,direct_human,1.2,6
21130177,TRUE,direct_human,1.3,6
21131962,TRUE,direct_human,1.1,6
21131962,TRUE,direct_human,1.2,6
21131962,TRUE,direct_human,1.3,6
22680033,TRUE,organic,9.2.1,4
22680038,TRUE,direct_human,6.1,4
22680038,TRUE,organic,9.2.1,6
22680047,FALSE,organic,9.2.1,NA
22680052,TRUE,direct_human,6.1,4
22680052,TRUE,organic,9.2.1,4
22680398,TRUE,organic,9.2.1,5
22680405,TRUE,nutrient,2.4.2,5
22680405,TRUE,direct_human,6.1,5
22680405,TRUE,direct_human,6.3,4
22680405,TRUE,organic,9.2.1,6
22680409,TRUE,organic,9.2.1,5
22680412,TRUE,organic,9.2.1,5
22680415,TRUE,organic,9.2.1,5
22680423,TRUE,organic,9.2.1,NA
22680427,TRUE,organic,9.2.1,6
22680441,TRUE,organic,9.2.1,5
22680455,FALSE,organic,9.2.1,NA
22694282,TRUE,direct_human,1.2,4
22694282,TRUE,direct_human,6.1,4
22694286,TRUE,direct_human,1.1,5
22694286,TRUE,direct_human,1.2,6
22694286,TRUE,direct_human,1.3,4
22694296,TRUE,direct_human,6.1,6
22694299,TRUE,direct_human,1.3,5
22694299,TRUE,direct_human,6.1,6
22694299,TRUE,organic,9.2.1,5
22694303,TRUE,organic,9.2.1,4
22694373,TRUE,organic,9.3.3,5
22694379,TRUE,direct_human,1.3,5
22694379,TRUE,direct_human,6.1,5
22694428,TRUE,organic,9.2.1,4
22694436,TRUE,direct_human,1.1,6
22694436,TRUE,direct_human,1.2,6
22694436,TRUE,nutrient,2.4.2,7
22694443,TRUE,direct_human,1.3,4
22694443,TRUE,direct_human,6.1,5
22694473,TRUE,organic,9.2.1,6
22694473,FALSE,organic,9.3.3,NA
22694497,TRUE,organic,9.2.1,6
22694524,TRUE,direct_human,6.1,4
22694542,TRUE,direct_human,6.1,4
22694552,TRUE,direct_human,6.1,4
22694571,TRUE,direct_human,6.1,4
22694585,TRUE,direct_human,1.1,4
22694585,TRUE,direct_human,1.2,4
22694585,TRUE,direct_human,6.1,5
22694591,TRUE,direct_human,6.1,4
22694612,TRUE,direct_human,6.1,4
22694618,TRUE,direct_human,6.1,5
22694623,TRUE,direct_human,6.1,4
22694656,TRUE,direct_human,1.1,5
22694656,TRUE,direct_human,6.1,4
22694666,TRUE,direct_human,6.1,6
22694673,TRUE,direct_human,1.1,4
22694673,TRUE,direct_human,6.1,5
22694685,TRUE,direct_human,1.1,6
22694685,TRUE,direct_human,1.2,5
22694685,TRUE,direct_human,1.3,6
22694685,TRUE,direct_human,6.1,6
22694691,TRUE,direct_human,1.1,5
22694691,TRUE,direct_human,1.2,5
22694691,TRUE,direct_human,6.1,6
22694699,TRUE,direct_human,1.3,6
22694699,TRUE,direct_human,6.1,6
22694705,TRUE,nutrient,9.3.1,4
22694716,TRUE,direct_human,6.1,5
22694716,TRUE,direct_human,6.3,5
22694730,TRUE,direct_human,6.1,4
22694750,TRUE,direct_human,6.1,5
22694837,TRUE,organic,9.2.1,5
22694841,TRUE,organic,9.2.1,5
22694852,TRUE,organic,9.2.1,5
22694861,TRUE,organic,9.2.1,6
22694861,TRUE,organic,9.3.3,4
22694864,TRUE,organic,9.2.1,5
22694867,TRUE,direct_human,6.1,5
22694870,TRUE,direct_human,6.1,6
22694870,TRUE,direct_human,6.3,4
22694870,TRUE,organic,9.2.1,6
22694875,TRUE,direct_human,6.1,5
22694875,TRUE,organic,9.2.1,6
22694887,TRUE,organic,9.2.1,6
22694887,FALSE,nutrient,9.3.1,NA
22694887,FALSE,organic,9.3.3,NA
22694899,TRUE,organic,9.2.1,5
22694903,TRUE,direct_human,6.1,6
22694903,TRUE,organic,9.2.1,6
22694903,TRUE,light,9.6.1,5
22694924,FALSE,organic,9.2.1,NA
22694927,TRUE,direct_human,6.1,4
22694927,TRUE,organic,9.2.1,5
22694934,TRUE,direct_human,6.1,4
22694934,TRUE,organic,9.2.1,5
22696599,TRUE,nutrient,2.4.3,5
22696599,TRUE,organic,9.2.1,4
22696599,FALSE,organic,9.3.3,NA
22696606,TRUE,direct_human,1.1,4
22696606,TRUE,direct_human,6.1,5
22696606,FALSE,direct_human,6.3,NA
22696606,TRUE,organic,9.2.1,5
22696606,FALSE,nutrient,9.3.1,NA
22696637,TRUE,direct_human,1.1,4
22696645,TRUE,direct_human,1.1,4
22696645,TRUE,organic,9.2.1,5
22696649,FALSE,direct_human,1.2,NA
22696668,TRUE,direct_human,6.3,NA
22696668,TRUE,organic,9.2.1,NA
22696698,TRUE,direct_human,6.1,4
22696698,FALSE,organic,9.3.3,NA
22696730,TRUE,direct_human,6.1,5
22696730,TRUE,organic,9.2.1,4
22696743,TRUE,direct_human,1.1,4
22696753,TRUE,direct_human,6.1,4
22696756,TRUE,direct_human,6.1,4
22696756,TRUE,organic,9.2.1,5
22696766,FALSE,direct_human,1.2,2
22696766,TRUE,direct_human,1.3,4
22696766,TRUE,direct_human,6.3,6
22696766,TRUE,organic,9.2.1,5
22696776,FALSE,organic,9.3.3,NA
22696799,TRUE,direct_human,6.1,6
22696802,TRUE,direct_human,1.1,7
22696802,TRUE,organic,9.2.1,NA
22696806,TRUE,organic,9.2.1,NA
22696846,TRUE,direct_human,6.1,5
22696846,TRUE,organic,9.2.1,5
22696853,TRUE,direct_human,6.1,4
22696861,TRUE,direct_human,6.1,5
22696883,TRUE,direct_human,6.1,4
22696894,TRUE,direct_human,1.3,4
22696894,TRUE,organic,9.2.1,6
22696901,TRUE,direct_human,6.1,4
22697590,TRUE,direct_human,6.1,4
22697590,TRUE,organic,9.3.3,6
22697724,TRUE,direct_human,1.2,4
22697724,TRUE,direct_human,6.3,4
22697733,TRUE,direct_human,6.1,4
22697738,TRUE,direct_human,6.1,4
22697752,TRUE,direct_human,6.3,4
22697755,TRUE,direct_human,6.1,4
22697755,TRUE,organic,9.2.1,3
22697758,TRUE,direct_human,6.3,4
22697758,TRUE,organic,9.2.1,NA
22697776,TRUE,direct_human,6.1,4
22697776,TRUE,organic,9.2.1,5
22697782,TRUE,organic,9.2.1,5
22697797,TRUE,direct_human,6.1,4
22697797,TRUE,direct_human,6.3,4
22697800,TRUE,direct_human,6.1,5
22697805,TRUE,direct_human,1.1,5
22697805,TRUE,direct_human,1.3,4
22697805,TRUE,nutrient,2.4.3,4
22697805,TRUE,direct_human,6.1,4
22697805,TRUE,direct_human,6.3,4
22697805,TRUE,organic,9.2.1,5
22697805,TRUE,light,9.6.1,4
22697810,FALSE,direct_human,6.3,NA
22697810,TRUE,organic,9.2.1,6
22697817,TRUE,direct_human,6.1,5
22697817,TRUE,organic,9.2.1,5
22697822,TRUE,nutrient,2.4.2,4
22697822,TRUE,direct_human,6.1,4
22697822,TRUE,organic,9.2.1,6
22697825,TRUE,direct_human,6.1,4
22697825,TRUE,organic,9.2.1,5
22697829,TRUE,organic,9.2.1,5
22697834,TRUE,organic,9.2.1,5
22697839,TRUE,organic,9.2.1,4
22697847,TRUE,organic,9.2.1,5
22697866,TRUE,organic,9.2.1,5
22697896,TRUE,light,9.6.1,6
22697925,TRUE,direct_human,1.2,4
22697925,TRUE,light,9.6.1,6
22697970,TRUE,light,9.6.1,5
22698001,FALSE,direct_human,1.2,NA
22698005,TRUE,direct_human,1.2,3
22698017,TRUE,direct_human,1.1,4
22698017,TRUE,light,9.6.1,6
22698020,FALSE,direct_human,1.2,NA
22698030,TRUE,light,9.6.1,4
22698035,TRUE,light,9.6.1,5
22698062,TRUE,direct_human,6.1,5
22698084,TRUE,light,9.6.1,4
22698088,FALSE,direct_human,1.1,NA
22698088,TRUE,light,9.6.1,4
22698092,TRUE,light,9.6.1,6
22698132,TRUE,direct_human,1.3,4
22698132,FALSE,organic,9.2.1,NA
22698132,TRUE,light,9.6.1,4
22698136,FALSE,organic,9.2.1,NA
22698155,FALSE,light,9.6.1,NA
22698172,TRUE,direct_human,6.3,5
22698175,TRUE,direct_human,6.1,5
22698188,TRUE,direct_human,1.1,4
22698216,TRUE,light,9.6.1,5
22698226,TRUE,light,9.6.1,4
22698230,TRUE,direct_human,1.3,5
22698230,TRUE,organic,9.2.1,5
22698235,TRUE,light,9.6.1,5
22698246,TRUE,direct_human,1.1,6
22698246,TRUE,direct_human,6.3,4
22698246,TRUE,light,9.6.1,4
22698252,TRUE,light,9.6.1,4
22698272,FALSE,light,9.6.1,NA
22698320,TRUE,organic,9.2.1,NA
22698350,FALSE,organic,9.3.3,NA
22698459,TRUE,light,9.6.1,4
22698520,TRUE,direct_human,1.3,4
22698543,TRUE,light,9.6.1,6
22698562,TRUE,direct_human,6.1,4
22698562,TRUE,organic,9.2.1,5
22698562,FALSE,organic,9.3.3,NA
22698562,FALSE,light,9.6.1,NA
22698567,FALSE,light,9.6.1,NA
22724836,TRUE,organic,9.2.1,6
22724845,TRUE,direct_human,6.1,4
22724845,TRUE,organic,9.2.1,4
22724879,TRUE,organic,9.2.1,4
22728432,TRUE,direct_human,1.1,4
22728432,TRUE,direct_human,1.3,4
22728432,TRUE,direct_human,6.1,5
22728432,TRUE,organic,9.2.1,5
22728432,TRUE,light,9.6.1,4
22729000,TRUE,organic,9.2.1,5
22729148,TRUE,light,9.6.1,4
22729686,TRUE,direct_human,6.1,4
22732244,TRUE,light,9.6.1,4
22732425,TRUE,organic,9.2.1,5
22732425,TRUE,nutrient,9.3.1,4
22733989,TRUE,direct_human,6.1,4
22733989,FALSE,organic,9.3.3,NA
22734070,TRUE,light,9.6.1,4
22734194,TRUE,direct_human,6.1,4
22734194,TRUE,organic,9.2.1,5
22734408,TRUE,organic,9.2.1,6
22735250,TRUE,direct_human,6.1,4
22735250,TRUE,organic,9.2.1,6
22735624,TRUE,direct_human,1.3,4
22735624,TRUE,light,9.6.1,4
22735929,TRUE,organic,9.2.1,4
22736173,TRUE,direct_human,6.1,4
43398244,TRUE,direct_human,1.1,4
43398244,FALSE,direct_human,1.2,NA
43398250,TRUE,direct_human,1.1,4
43398250,FALSE,direct_human,1.2,NA
43508842,FALSE,direct_human,1.1,NA
43508842,FALSE,direct_human,1.2,NA
43508842,FALSE,nutrient,9.3.1,NA
43508845,FALSE,direct_human,1.1,NA
43508845,FALSE,direct_human,1.2,NA
43508845,FALSE,nutrient,9.3.1,NA
43508905,FALSE,direct_human,1.1,NA
43508905,FALSE,direct_human,1.2,NA
43508905,FALSE,nutrient,9.3.1,NA
43508949,FALSE,direct_human,1.1,NA
43508949,FALSE,direct_human,1.2,NA
43508949,FALSE,nutrient,9.3.1,NA
45061132,FALSE,direct_human,1.1,NA
45061132,TRUE,light,9.6.1,5
45354718,FALSE,light,9.6.1,NA
45354823,FALSE,organic,9.2.1,NA
45433088,TRUE,direct_human,1.1,5
45433088,TRUE,nutrient,9.3.1,5
45433088,TRUE,organic,9.3.3,5
45959182,FALSE,light,9.6.1,NA
46079096,FALSE,direct_human,1.1,NA
46079096,FALSE,direct_human,1.3,NA
46079214,TRUE,direct_human,1.1,3
46079214,TRUE,direct_human,1.3,3
46079214,TRUE,direct_human,6.1,3
46079290,TRUE,direct_human,1.1,3
46079290,TRUE,direct_human,1.2,3
46079290,TRUE,direct_human,1.3,3
46079321,TRUE,direct_human,1.1,3
46079321,TRUE,direct_human,1.2,3
46079321,TRUE,direct_human,1.3,3
46079519,TRUE,direct_human,1.1,3
46079519,TRUE,direct_human,1.2,3
46079519,TRUE,direct_human,1.3,3
46079816,TRUE,direct_human,1.1,3
46079816,TRUE,direct_human,1.2,3
46079816,TRUE,direct_human,1.3,3
46079868,TRUE,direct_human,1.1,3
46079868,TRUE,direct_human,1.2,3
46079868,TRUE,direct_human,1.3,3
46079873,TRUE,direct_human,1.1,3
46079873,TRUE,direct_human,1.2,3
46079873,TRUE,direct_human,1.3,3
46079873,FALSE,organic,9.2.1,1
46079911,TRUE,direct_human,1.1,3
46079911,TRUE,direct_human,1.2,3
46079911,TRUE,direct_human,1.3,3
46079924,TRUE,direct_human,1.1,3
46079924,TRUE,direct_human,1.2,3
46079924,TRUE,direct_human,1.3,3
46080080,TRUE,direct_human,1.1,3
46080080,TRUE,direct_human,1.2,3
46080080,TRUE,direct_human,1.3,3
46080159,TRUE,direct_human,1.1,3
46080159,TRUE,direct_human,1.2,3
46080159,TRUE,direct_human,1.3,3
46082431,FALSE,nutrient,9.1.2,NA
46082431,FALSE,organic,9.1.2,NA
46083195,TRUE,direct_human,1.3,3
46083503,TRUE,direct_human,1.3,3
46083881,FALSE,direct_human,1.1,NA
46083881,FALSE,direct_human,1.2,NA
46083881,FALSE,direct_human,1.3,NA
46083881,FALSE,direct_human,6.3,NA
46084220,TRUE,direct_human,1.3,3
46084426,TRUE,direct_human,1.3,3
46084720,TRUE,direct_human,1.3,3
46085237,FALSE,direct_human,1.1,NA
46085237,FALSE,direct_human,1.2,NA
46085237,FALSE,direct_human,1.3,NA
46085237,FALSE,direct_human,6.3,NA
46085734,TRUE,direct_human,1.1,3
46085734,TRUE,direct_human,1.2,3
46088833,FALSE,direct_human,1.1,NA
46088833,FALSE,direct_human,1.2,NA
46088833,FALSE,direct_human,1.3,NA
46088833,FALSE,direct_human,6.3,NA
46096141,FALSE,direct_human,1.1,NA
46096141,FALSE,direct_human,1.2,NA
46096141,FALSE,direct_human,1.3,NA
46096141,FALSE,direct_human,6.3,NA
46096184,FALSE,direct_human,1.1,NA
46096184,FALSE,direct_human,1.2,NA
46096184,FALSE,direct_human,1.3,NA
46096184,FALSE,direct_human,6.3,NA
46102569,FALSE,direct_human,1.1,NA
46102569,FALSE,direct_human,1.2,NA
46102569,FALSE,direct_human,1.3,NA
46102569,FALSE,nutrient,9.1.1,NA
46102569,FALSE,nutrient,9.1.2,NA
46102569,FALSE,organic,9.1.2,NA
46102569,FALSE,nutrient,9.3.1,NA
46102624,FALSE,direct_human,1.1,NA
46102624,FALSE,direct_human,1.2,NA
46102624,FALSE,direct_human,1.3,NA
46102624,FALSE,nutrient,9.1.1,NA
46102624,FALSE,nutrient,9.1.2,NA
46102624,FALSE,organic,9.1.2,NA
46102624,FALSE,nutrient,9.3.1,NA
46102713,FALSE,direct_human,1.1,NA
46102713,FALSE,direct_human,1.2,NA
46102713,FALSE,direct_human,1.3,NA
46102713,FALSE,nutrient,9.1.1,NA
46102713,FALSE,nutrient,9.1.2,NA
46102713,FALSE,organic,9.1.2,NA
46102713,FALSE,nutrient,9.3.1,NA
46106412,FALSE,organic,9.2.1,NA
46106621,FALSE,direct_human,1.2,NA
46106621,FALSE,organic,9.2.1,NA
46107620,FALSE,direct_human,1.1,NA
46107620,FALSE,direct_human,1.2,NA
46107620,FALSE,direct_human,1.3,NA
46107620,FALSE,direct_human,6.1,NA
46107620,FALSE,nutrient,9.3.1,NA
46108119,FALSE,nutrient,9.3.1,NA
46108119,FALSE,organic,9.3.3,NA
46108938,FALSE,direct_human,6.3,NA
46108938,FALSE,organic,9.3.3,NA
46109068,FALSE,direct_human,1.1,NA
46109068,FALSE,direct_human,1.2,NA
46109068,FALSE,direct_human,1.3,NA
46109068,FALSE,nutrient,9.3.1,NA
46109068,FALSE,organic,9.3.3,NA
46967807,TRUE,direct_human,1.3,5
46967827,TRUE,direct_human,1.3,4
47140113,FALSE,direct_human,1.3,NA
47143176,TRUE,direct_human,6.1,3
47143570,FALSE,direct_human,1.3,NA
47143643,FALSE,direct_human,1.2,NA
47148847,FALSE,organic,9.2.1,NA
47149427,FALSE,organic,9.2.1,NA
47149690,FALSE,nutrient,9.1.1,NA
47149690,FALSE,nutrient,9.1.2,NA
47149690,FALSE,organic,9.1.2,NA
47149690,FALSE,organic,9.2.1,NA
47149690,FALSE,nutrient,9.3.1,NA
47149690,FALSE,organic,9.3.3,NA
47149703,TRUE,nutrient,9.1.1,3
47149703,TRUE,nutrient,9.1.2,3
47149703,TRUE,organic,9.1.2,3
47150446,FALSE,direct_human,1.1,NA
47150446,FALSE,direct_human,1.2,NA
47150446,FALSE,direct_human,1.3,NA
47150446,FALSE,nutrient,9.1.1,NA
47150446,FALSE,nutrient,9.1.2,NA
47150446,FALSE,organic,9.1.2,NA
47150446,FALSE,organic,9.2.1,NA
47150446,FALSE,nutrient,9.3.1,NA
47153773,TRUE,direct_human,1.1,3
47153773,TRUE,direct_human,1.2,3
47153773,TRUE,direct_human,1.3,3
47153773,TRUE,nutrient,9.1.1,3
47153773,TRUE,nutrient,9.1.2,3
47153773,TRUE,organic,9.1.2,3
47153773,TRUE,nutrient,9.3.1,3
47153773,TRUE,organic,9.3.3,3
47153791,FALSE,direct_human,1.1,NA
47153791,FALSE,direct_human,1.2,NA
47153791,FALSE,direct_human,1.3,NA
47153791,TRUE,nutrient,9.3.1,6
47400952,TRUE,nutrient,2.4.3,3
47400952,TRUE,direct_human,6.1,3
47400952,TRUE,nutrient,9.1.1,3
47400952,TRUE,organic,9.2.1,3
47407703,TRUE,direct_human,1.3,3
47407786,TRUE,direct_human,1.1,5
47407786,TRUE,organic,9.2.1,NA
47728602,FALSE,direct_human,1.1,NA
47728602,FALSE,direct_human,1.2,NA
47728602,FALSE,direct_human,1.3,NA
47728610,FALSE,direct_human,1.1,NA
47728610,FALSE,direct_human,1.2,NA
47728610,FALSE,direct_human,1.3,NA
47728610,FALSE,nutrient,9.3.1,NA
47728650,FALSE,direct_human,1.1,NA
47728650,FALSE,direct_human,1.2,NA
47728650,FALSE,direct_human,1.3,NA
47728650,FALSE,nutrient,9.1.1,NA
47728650,FALSE,nutrient,9.1.2,NA
47728650,FALSE,organic,9.1.2,NA
47728650,FALSE,nutrient,9.3.1,NA
48342104,TRUE,direct_human,1.1,3
48342108,FALSE,nutrient,9.1.1,NA
48342120,FALSE,organic,9.2.1,1
48342221,FALSE,nutrient,9.1.1,NA
48342221,FALSE,organic,9.2.1,NA
48342288,TRUE,organic,9.2.1,6
48342332,FALSE,nutrient,9.1.1,NA
48342435,TRUE,nutrient,2.4.3,3
48342435,TRUE,direct_human,6.1,3
48342435,TRUE,nutrient,9.1.1,3
48342435,TRUE,organic,9.2.1,3
48342467,TRUE,direct_human,1.1,3
48342528,TRUE,direct_human,1.1,3
48342534,TRUE,direct_human,1.1,3
48342534,TRUE,direct_human,1.3,3
49145403,FALSE,nutrient,9.3.1,NA
49167992,FALSE,direct_human,6.1,NA
49167992,FALSE,nutrient,9.3.1,NA
49169112,FALSE,nutrient,9.1.2,NA
49169112,FALSE,organic,9.1.2,NA
49169667,FALSE,nutrient,9.1.2,NA
49169667,FALSE,organic,9.1.2,NA
49177767,FALSE,direct_human,1.1,NA
49178040,FALSE,direct_human,1.1,NA
49181363,FALSE,direct_human,1.1,NA
49181824,FALSE,direct_human,1.1,NA
49182073,FALSE,direct_human,1.1,NA
49182929,FALSE,nutrient,9.3.1,NA
49186649,TRUE,direct_human,6.3,3
49187675,FALSE,nutrient,9.1.2,NA
49187675,FALSE,organic,9.1.2,NA
49187711,FALSE,nutrient,9.1.2,NA
49187711,FALSE,organic,9.1.2,NA
49188068,FALSE,direct_human,1.1,NA
49188296,FALSE,direct_human,1.1,NA
49188506,FALSE,nutrient,9.1.2,NA
49188506,FALSE,organic,9.1.2,NA
49188668,TRUE,direct_human,6.3,3
49188668,TRUE,nutrient,9.1.1,3
49188668,TRUE,organic,9.2.1,3
49217539,TRUE,direct_human,6.3,3
