iucn_sid,spp_hab
67899512,dem
67899637,dem
67899687,dem
67899690,dem
67899725,dem
67899781,dem
67899991,dem
67900591,dem
67900607,dem
67900621,dem
67901205,dem
67901306,dem
67902046,dem
67902071,dem
67902084,dem
67902088,dem
67902103,dem
67902620,dem
67902640,dem
67902657,dem
67902908,dem
67902985,dem
67903042,dem
67903074,dem
67903124,dem
67903149,dem
67903174,dem
67903264,dem
67903537,dem
67903591,dem
67904147,dem
67905401,dem
67905414,dem
67905433,dem
67905470,dem
67905489,dem
67905515,dem
67905532,dem
67905646,dem
67905735,dem
67905791,dem
67962581,dem
67962660,dem
67963793,dem
67963974,dem
67964394,dem
67966147,dem
67966197,dem
67966246,dem
67966291,dem
67966314,dem
67966352,dem
67968365,dem
67968894,dem
67996575,dem
67996584,dem
67996744,dem
67996765,dem
67997172,dem
67997318,dem
67997668,dem
67997694,dem
67997714,dem
67997787,dem
67997808,dem
67997819,dem
67997836,dem
67997845,dem
67997854,dem
67997869,dem
67997876,dem
67997879,dem
67997886,dem
67997893,dem
67997896,dem
67999325,dem
67999339,dem
68000633,dem
68000804,dem
68001146,dem
68062262,dem
68282959,dem
68283383,dem
68284296,dem
68284350,dem
68308842,dem
68308851,dem
68308968,dem
68309086,dem
68309114,dem
68309149,dem
68324528,dem
68324675,dem
68324892,dem
68325526,dem
68326478,dem
68326585,dem
68326872,dem
68327714,dem
68328081,dem
68328401,dem
68328587,dem
68329253,dem
68329324,dem
68329463,dem
68329587,dem
68329682,dem
68329725,dem
68329804,dem
68329897,dem
68329954,dem
68330082,dem
68330244,dem
68330332,dem
68330520,dem
68330671,dem
68330952,dem
68332344,dem
68332472,dem
68332598,dem
68332934,dem
68332983,dem
68333054,dem
68333211,dem
68333251,dem
68333279,dem
68333307,dem
68333312,dem
68377310,dem
68377344,dem
68377359,dem
68383670,dem
68396826,dem
68398868,dem
68399571,dem
68400327,dem
68438250,dem
68527310,dem
69115853,dem
69128053,dem
69128107,dem
69128212,dem
69128289,dem
69128478,dem
69128541,dem
69130199,dem
69130229,dem
69130241,dem
69130281,dem
69130320,dem
69179175,dem
69179838,dem
69180312,dem
69180629,dem
69181442,dem
69181469,dem
69181472,dem
69181491,dem
69181503,dem
69181516,dem
69181519,dem
69181822,dem
69181847,dem
69181884,dem
69181934,dem
69181941,dem
69181948,dem
69181969,dem
69182011,dem
69182291,dem
69182614,dem
69182673,dem
69182687,dem
69182717,dem
69182861,dem
69182988,dem
69183023,dem
69538564,dem
69538573,dem
69538576,dem
69538579,dem
69538589,dem
69539228,dem
69539262,dem
69539271,dem
69539284,dem
69539293,dem
69539322,dem
69539343,dem
69539356,dem
69539374,dem
69539421,dem
69539499,dem
69539506,dem
69539564,dem
69539571,dem
69539597,dem
69539604,dem
69539611,dem
69539627,dem
69544768,dem
69544771,dem
69544846,dem
69545420,dem
69545534,dem
69545542,dem
69545545,dem
69545550,dem
69545557,dem
69583335,dem
69583348,dem
69583361,dem
69583368,dem
69583371,dem
69583382,dem
69583393,dem
69583400,dem
69583407,dem
69583414,dem
69583417,dem
69583420,dem
69583423,dem
69583426,dem
69583433,dem
69583436,dem
69583439,dem
69583442,dem
69583447,dem
69583454,dem
69583457,dem
69583460,dem
69583463,dem
69583466,dem
69584026,dem
69584035,dem
69584048,dem
69584098,dem
69584101,dem
69584331,dem
69584359,dem
69584395,dem
69584403,dem
69584408,dem
69584417,dem
69584420,dem
69584428,dem
69584431,dem
69584435,dem
69584469,dem
69584488,dem
69584519,dem
69584524,dem
69584537,dem
69584560,dem
69584566,dem
69584573,dem
69584835,dem
69585676,dem
69585696,dem
69586094,dem
69586372,dem
69586671,dem
69587098,dem
69587107,dem
69587178,dem
69587263,dem
69587548,dem
69587773,dem
69588014,dem
69588682,dem
69588709,dem
69588731,dem
69588764,dem
69588828,dem
69588900,dem
69588906,dem
69588920,dem
69588949,dem
69588952,dem
69588988,dem
69588992,dem
69589013,dem
69589017,dem
69589036,dem
69589636,dem
69590149,dem
69590390,dem
69590668,dem
69590742,dem
69590801,dem
69590820,dem
69590843,dem
69590885,dem
69590936,dem
69590949,dem
69590965,dem
69590993,dem
69591007,dem
69591014,dem
69591045,dem
69591058,dem
69591446,dem
69591538,dem
69591554,dem
69591645,dem
69591683,dem
69591708,dem
69591715,dem
69591773,dem
69591800,dem
69591811,dem
69591878,dem
69591923,dem
69591978,dem
69592009,dem
69592012,dem
69592021,dem
69592038,dem
69592051,dem
69592060,dem
69592071,dem
69592082,dem
69592095,dem
69689070,dem
69689242,dem
69689424,dem
69689554,dem
69689777,dem
69690025,dem
69690275,dem
69738690,dem
69738727,dem
69738738,dem
69738808,dem
69738881,dem
69738927,dem
69738933,dem
69738962,dem
69738986,dem
69739558,dem
69739591,dem
69739648,dem
69739731,dem
69739816,dem
69739933,dem
69740574,dem
69740648,dem
69740837,dem
69740861,dem
69740895,dem
69741115,dem
69741187,dem
69741220,dem
69741251,dem
69741345,dem
69741351,dem
69741708,dem
69741720,dem
69741856,dem
69741907,dem
69741958,dem
69742023,dem
69743659,dem
69743737,dem
69743759,dem
69743778,dem
69743867,dem
69743871,dem
69743987,dem
69744004,dem
69744038,dem
69744154,dem
69744177,dem
69744182,dem
69744195,dem
69744273,dem
69744363,dem
69744396,dem
69744444,dem
69745130,dem
69778452,dem
69778589,dem
69778885,dem
69778947,dem
69779049,dem
69779213,dem
69779346,dem
69779492,dem
69779572,dem
69779611,dem
69779638,dem
69779647,dem
69779662,dem
69779925,dem
69779937,dem
69779969,dem
69779983,dem
69780030,dem
69780099,dem
69780323,dem
69780344,dem
69780365,dem
69780520,dem
69781742,dem
69781826,dem
69781901,dem
69786726,dem
69786877,dem
69787135,dem
69787355,dem
69787466,dem
69789503,dem
69789808,dem
69789961,dem
69790220,dem
69790273,dem
69790309,dem
69790438,dem
69790649,dem
69790740,dem
69793032,dem
69793068,dem
69793201,dem
69793403,dem
69793471,dem
69793564,dem
69793633,dem
69793953,dem
69794152,dem
69794251,dem
69797761,dem
69797998,dem
69798179,dem
69798315,dem
69798438,dem
69798514,dem
69798517,dem
69798558,dem
69798571,dem
69798762,dem
69798835,dem
69798967,dem
69799144,dem
69799447,dem
69799689,dem
69799861,dem
69800019,dem
69800178,dem
69800282,dem
69800391,dem
69800498,dem
69800704,dem
69917280,dem
69917385,dem
69917415,dem
69917655,dem
69917664,dem
69917722,dem
69917860,dem
69917918,dem
69918183,dem
69918242,dem
69918395,dem
69918402,dem
69918506,dem
69918527,dem
69918570,dem
69918587,dem
69918603,dem
69918624,dem
69918815,dem
69918902,dem
69918967,dem
69919009,dem
69919036,dem
69919192,dem
69919214,dem
69919230,dem
69919253,dem
69919266,dem
69919546,dem
69919569,dem
69919731,dem
69920041,dem
69920173,dem
69920296,dem
69920346,dem
69920774,dem
69921147,dem
69921254,dem
69921994,dem
69922114,dem
69922164,dem
69922228,dem
70010111,dem
70010234,dem
70010260,dem
70010275,dem
70010402,dem
70010437,dem
70010557,dem
70010615,dem
70010721,dem
70010872,dem
70010936,dem
70010999,dem
70011018,dem
70011147,dem
70011154,dem
70011163,dem
70011310,dem
70011384,dem
70011518,dem
70011534,dem
70011608,dem
70011736,dem
70679787,dem
70680197,dem
70680908,dem
70681387,dem
70682232,dem
70682503,dem
70686656,dem
70688138,dem
70688333,dem
71711344,dem
71711476,dem
72050476,dem
72497402,dem
74491261,dem
75143569,dem
75146277,dem
75147101,dem
75147549,dem
75153246,dem
75153576,dem
75153777,dem
75154879,dem
75155119,dem
75155263,dem
75155303,dem
75155644,dem
75155918,dem
75156272,dem
75156420,dem
75156473,dem
75156647,dem
75157241,dem
75548420,dem
75553587,dem
75553913,dem
75555773,dem
75556569,dem
75556671,dem
77129484,dem
77129706,dem
77130370,dem
79711881,dem
79800043,dem
79800053,dem
79800103,dem
79800116,dem
79800135,dem
79800159,dem
79800168,dem
79800178,dem
79800188,dem
79800214,dem
79800251,dem
79800315,dem
79800379,dem
79800448,dem
79800470,dem
79800500,dem
79800513,dem
79800524,dem
79800552,dem
79800562,dem
79800582,dem
79800594,dem
79800615,dem
79800624,dem
79800643,dem
79800670,dem
79800687,dem
79800718,dem
79800785,dem
79800801,dem
79800812,dem
79800854,dem
79800879,dem
79800922,dem
79800964,dem
79800999,dem
79801034,dem
79801064,dem
79801074,dem
79801089,dem
79801109,dem
79801139,dem
79801152,dem
79801482,dem
79802334,dem
79802460,dem
79802677,dem
79802705,dem
79802886,dem
79802913,dem
79802989,dem
79803001,dem
79803027,dem
79803041,dem
79803091,dem
79803102,dem
79803143,dem
79803162,dem
79803203,dem
79803225,dem
79803245,dem
79803311,dem
80671020,dem
82031425,dem
82031633,dem
82125351,dem
82125424,dem
82306863,dem
82306982,dem
82308445,dem
82308484,dem
82308681,dem
82308810,dem
82308861,dem
82308892,dem
83284529,dem
83457578,dem
83644804,dem
83652278,dem
83776383,dem
84126444,dem
84127873,dem
84131194,dem
84156809,dem
84189617,dem
84191235,dem
84199475,dem
84784918,dem
84785231,dem
87517463,dem
87568608,dem
87568739,dem
87585390,dem
87585409,dem
87585433,dem
87585453,dem
87585478,dem
87585499,dem
87585522,dem
87585545,dem
87585565,dem
88342897,dem
88342975,dem
88342995,dem
88343011,dem
89808701,dem
89808895,dem
91078620,dem
91079854,dem
91080608,dem
91080722,dem
91081017,dem
91088142,dem
91182641,dem
91209505,dem
91221467,dem
91288252,dem
91288887,dem
91288929,dem
91288981,dem
91289815,dem
91350867,dem
91350886,dem
91351231,dem
91602885,dem
91603690,dem
91603714,dem
95567639,dem
95568324,dem
95568732,dem
95569528,dem
95882787,dem
95972054,dem
95984916,dem
95999331,dem
96004823,dem
96004847,dem
96011200,dem
96018882,dem
97358453,dem
97755938,dem
97757259,dem
97759908,dem
97780614,dem
97780757,dem
97780868,dem
97784720,dem
97784924,dem
98470072,dem
98470734,dem
98471199,dem
98471289,dem
98471433,dem
98472093,dem
98472309,dem
98472387,dem
98472646,dem
98472694,dem
98472908,dem
98472935,dem
98735314,dem
98735334,dem
98821820,dem
98832271,dem
98839002,dem
98888849,dem
98890443,dem
98891120,dem
98891738,dem
98892186,dem
98893448,dem
98893713,dem
98894402,dem
98895427,dem
98897391,dem
98899338,dem
98899826,dem
98943344,dem
98953869,dem
98987583,dem
98988969,dem
98990237,dem
98990439,dem
98991365,dem
99000824,dem
99001768,dem
99003622,dem
99004333,dem
99005308,dem
99006153,dem
99008092,dem
99079032,dem
99079669,dem
99079806,dem
99079842,dem
99079982,dem
99085827,dem
99085985,dem
99086912,dem
99087971,dem
99092571,dem
99092808,dem
99093073,dem
99167411,dem
101729662,dem
101730467,dem
101730582,dem
103054942,dem
103055306,dem
103055459,dem
103636217,dem
103645058,dem
103645074,dem
103645102,dem
103645110,dem
103645248,dem
103684104,dem
103684251,dem
103684273,dem
103684425,dem
103684487,dem
103685136,dem
103686062,dem
103686142,dem
103686485,dem
103687308,dem
103693422,dem
103707192,dem
103707407,dem
104019954,dem
104023514,dem
104050689,dem
104061138,dem
104062546,dem
104176764,dem
107259870,dem
107261083,dem
107261198,dem
107261486,dem
107604242,dem
107604828,dem
107604987,dem
107605014,dem
110462086,dem
110834677,dem
110903105,dem
112664049,dem
112664063,dem
112664105,dem
112664138,dem
114154997,dem
114155029,dem
114155173,dem
114155499,dem
114155627,dem
114156068,dem
114156725,dem
114157301,dem
114157332,dem
114157603,dem
114157725,dem
114157777,dem
114157824,dem
114158274,dem
114158383,dem
114158419,dem
114158503,dem
114161140,dem
114161302,dem
114161459,dem
114161670,dem
114161707,dem
114165531,dem
114166122,dem
114166534,dem
114166743,dem
114167178,dem
114167619,dem
114167824,dem
114168358,dem
114168573,dem
114168625,dem
114168672,dem
114168754,dem
114172998,dem
114173059,dem
114175593,dem
114175910,dem
114175970,dem
114176003,dem
114176047,dem
114177251,dem
114177474,dem
114177531,dem
114177614,dem
114177681,dem
114177913,dem
114178035,dem
114178081,dem
114178119,dem
114178151,dem
114178239,dem
114178331,dem
114178375,dem
114178416,dem
114178539,dem
114178601,dem
114178923,dem
114179083,dem
114179126,dem
114179176,dem
114179475,dem
114179505,dem
114179968,dem
114180058,dem
114180108,dem
114180338,dem
114180377,dem
114180416,dem
114180459,dem
114180492,dem
114180533,dem
114180644,dem
114192219,dem
114192231,dem
114192240,dem
114192251,dem
114192254,dem
114192261,dem
114192438,dem
114192542,dem
114192579,dem
114192667,dem
114192721,dem
114683109,dem
114823717,dem
114828525,dem
114842931,dem
116847578,dem
116855477,dem
116856245,dem
116857982,dem
116858686,dem
116863205,dem
116863615,dem
116863801,dem
116864194,dem
116864416,dem
116878521,dem
116878536,dem
116878550,dem
116878564,dem
116878608,dem
116878630,dem
116880225,dem
116880357,dem
117006624,dem
117007082,dem
117007235,dem
117007332,dem
117007442,dem
117008020,dem
117008133,dem
117008369,dem
117016720,dem
117016730,dem
117016738,dem
117016765,dem
117016784,dem
117016801,dem
117016815,dem
117016819,dem
117016885,dem
117016908,dem
117016941,dem
117017080,dem
117017108,dem
117017124,dem
117017134,dem
117017138,dem
117017142,dem
117017146,dem
117017150,dem
117017154,dem
117043719,dem
117043730,dem
117043760,dem
117043791,dem
117043805,dem
117043828,dem
117043856,dem
117043921,dem
117043928,dem
117043966,dem
117043984,dem
117044004,dem
117044031,dem
117044038,dem
117044060,dem
117044064,dem
117044072,dem
117044080,dem
117044084,dem
117044088,dem
117044130,dem
117044179,dem
117044203,dem
117044223,dem
118353317,dem
118353792,dem
118354006,dem
118354076,dem
118354225,dem
118354444,dem
118354461,dem
118354464,dem
118354490,dem
118354515,dem
118354540,dem
118354604,dem
118354654,dem
118354732,dem
118354744,dem
118354800,dem
118354866,dem
118354917,dem
118355114,dem
118355154,dem
118355257,dem
118355300,dem
118355328,dem
118355413,dem
118355457,dem
118355537,dem
118355587,dem
118355604,dem
118355622,dem
118355645,dem
118355982,dem
118356908,dem
118356930,dem
118358386,dem
118358912,dem
118359431,dem
118360372,dem
118360435,dem
118360643,dem
120868935,dem
120942051,dem
122055033,dem
122055267,dem
122055686,dem
122898736,dem
122902110,dem
122903281,dem
122904059,dem
122904064,dem
122905558,dem
122905606,dem
122913501,dem
123095978,dem
123320518,dem
123320543,dem
123320646,dem
123320674,dem
123320677,dem
123320865,dem
123320960,dem
123321147,dem
123321390,dem
123321397,dem
123321416,dem
123321449,dem
123321480,dem
123321528,dem
123321579,dem
123321601,dem
123321617,dem
123321694,dem
123321720,dem
123321739,dem
123321868,dem
123321944,dem
123321954,dem
123321962,dem
123321965,dem
123321972,dem
123321975,dem
123322013,dem
123322027,dem
123322121,dem
123322193,dem
123322234,dem
123322237,dem
123322264,dem
123322282,dem
123323253,dem
123323262,dem
123323283,dem
123323295,dem
123323339,dem
123323351,dem
123323356,dem
123323359,dem
123323368,dem
123323371,dem
123323380,dem
123323383,dem
123323392,dem
123323411,dem
123323452,dem
123323464,dem
123323471,dem
123323873,dem
123324238,dem
123324256,dem
123334405,dem
123334420,dem
123334430,dem
123334575,dem
123334668,dem
123334701,dem
123334745,dem
123334762,dem
123334771,dem
123334873,dem
123334902,dem
123334955,dem
123334962,dem
123335133,dem
123335148,dem
123335178,dem
123335187,dem
123350079,dem
123350095,dem
123350109,dem
123350119,dem
123350125,dem
123354369,dem
123354372,dem
123354384,dem
123354387,dem
123354515,dem
123354731,dem
123354734,dem
123354780,dem
123354795,dem
123354821,dem
123354995,dem
123355098,dem
123355145,dem
123355158,dem
123355193,dem
123355275,dem
123355281,dem
123355292,dem
123355359,dem
123355374,dem
123355378,dem
123355386,dem
123355395,dem
123355425,dem
123355696,dem
123355754,dem
123355965,dem
123355990,dem
123356060,dem
123356073,dem
123356265,dem
123356336,dem
123356346,dem
123356374,dem
123356516,dem
123356696,dem
123356757,dem
123356787,dem
123356887,dem
123358153,dem
123358174,dem
123358198,dem
123358272,dem
123358286,dem
123358301,dem
123358376,dem
123358392,dem
123358403,dem
123358410,dem
123358425,dem
123358434,dem
123358439,dem
123358453,dem
123358461,dem
123358676,dem
123358759,dem
123359079,dem
123359108,dem
123359164,dem
123359232,dem
123359249,dem
123359277,dem
123359280,dem
123359305,dem
123359368,dem
123359431,dem
123359446,dem
123359459,dem
123359513,dem
123359677,dem
123359692,dem
123359782,dem
123359924,dem
123359970,dem
123360411,dem
123360553,dem
123360771,dem
123360857,dem
123375849,dem
123376425,dem
123376458,dem
123376569,dem
123376622,dem
123387810,dem
123423043,dem
123423098,dem
123423165,dem
123423190,dem
123423200,dem
123423211,dem
123423234,dem
123423266,dem
123423283,dem
123423510,dem
123423794,dem
123423864,dem
123424581,dem
123425392,dem
123426284,dem
123427908,dem
123428754,dem
123428798,dem
123430275,dem
123430310,dem
123430352,dem
123431270,dem
123431317,dem
123431369,dem
123431411,dem
123431971,dem
123432479,dem
123432514,dem
123433638,dem
123433751,dem
123433770,dem
123433930,dem
123434119,dem
123434776,dem
123434849,dem
123434969,dem
123435117,dem
123435142,dem
123435177,dem
123435299,dem
123435331,dem
123437511,dem
123437732,dem
123438566,dem
123439530,dem
123439535,dem
123439665,dem
123439691,dem
123439694,dem
123439722,dem
123439745,dem
123439804,dem
123439834,dem
123439842,dem
123439853,dem
123440719,dem
123440780,dem
123441448,dem
123441501,dem
123456077,dem
123479789,dem
123479792,dem
123479810,dem
123480251,dem
123481305,dem
123481338,dem
123481349,dem
123481390,dem
123481988,dem
123482008,dem
123482119,dem
123482149,dem
123482176,dem
123482213,dem
123482239,dem
123482256,dem
123482273,dem
123482304,dem
123482315,dem
123482318,dem
123482322,dem
123482346,dem
123482355,dem
123482384,dem
123482461,dem
123482474,dem
123482501,dem
123482511,dem
123482517,dem
123482609,dem
123482627,dem
123482676,dem
123495297,dem
123495360,dem
123495565,dem
123495795,dem
123495846,dem
123495849,dem
123495852,dem
123498476,dem
123498530,dem
123498533,dem
123498563,dem
123498776,dem
123502093,dem
123502396,dem
123502420,dem
123502441,dem
123502456,dem
123502504,dem
123502853,dem
123502871,dem
123502900,dem
123502973,dem
123502982,dem
123503097,dem
123503127,dem
123503261,dem
123503272,dem
123503627,dem
123503861,dem
123514105,dem
123514185,dem
123516559,dem
124357224,dem
124357844,dem
124357891,dem
124396026,dem
124396124,dem
124396530,dem
124397220,dem
124569516,dem
124696811,dem
128706414,dem
129295407,dem
129295975,dem
129296277,dem
130353401,dem
130389813,dem
130391495,dem
130393378,dem
132341128,dem
132434704,dem
132438298,dem
132441735,dem
132450926,dem
134554171,dem
134822416,dem
135381188,dem
135383783,dem
135384014,dem
135384178,dem
135385234,dem
135385274,dem
135385310,dem
135385511,dem
135385529,dem
135385554,dem
135385583,dem
135385599,dem
135385613,dem
135385638,dem
135385685,dem
135388190,dem
135388252,dem
135388528,dem
135388689,dem
135388708,dem
135388770,dem
135388809,dem
135388821,dem
135388865,dem
135390246,dem
135390360,dem
135390600,dem
135390761,dem
135391499,dem
135392230,dem
135394947,dem
135396041,dem
135396104,dem
135396194,dem
135396217,dem
135396264,dem
135396274,dem
135396309,dem
135397502,dem
135397573,dem
135400993,dem
135401024,dem
135401118,dem
135401243,dem
135402293,dem
135402494,dem
135402500,dem
135402647,dem
135402719,dem
135402795,dem
135402834,dem
135402870,dem
135402905,dem
135402922,dem
135402974,dem
135403041,dem
135403070,dem
135403176,dem
135403197,dem
135403239,dem
135403299,dem
135403333,dem
135403373,dem
135403469,dem
135403488,dem
135403510,dem
135403518,dem
135403534,dem
135403650,dem
135403704,dem
135403715,dem
135405142,dem
135406434,dem
135406539,dem
135406616,dem
135432592,dem
135432619,dem
135434121,dem
135434141,dem
135434162,dem
135437754,dem
135437799,dem
135437833,dem
135437860,dem
135437933,dem
135438109,dem
