stressor,impact_km2,coastal_km2,iucn_sid
light,16671.231,1038998.134,22698252
cum_land-based,16671.231,1038998.134,22698252
cum_ocean,0,1038998.134,22698252
cum_all,0,12467.401,22698272
cum_climate,0,12467.401,22698272
cum_fishing,0,12467.401,22698272
cum_land-based,0,12467.401,22698272
cum_ocean,0,12467.401,22698272
cum_all,0,72554.04,22698277
cum_climate,0,72554.04,22698277
cum_fishing,0,72554.04,22698277
cum_land-based,0,72554.04,22698277
cum_ocean,0,72554.04,22698277
art_fish,139462.514,152859.928,22698280
sst,1924.645,152859.928,22698280
cum_all,139568.178,152859.928,22698280
sst,1924.645,152859.928,22698280
cum_climate,1924.645,152859.928,22698280
art_fish,139462.514,152859.928,22698280
cum_fishing,139462.514,152859.928,22698280
cum_land-based,0,152859.928,22698280
cum_ocean,0,152859.928,22698280
pel_hb,495554.094,2833281.34,22698305
sst,2233971.955,2833281.34,22698305
cum_all,2393653.718,2833281.34,22698305
sst,2233971.955,2833281.34,22698305
cum_climate,2233971.955,2833281.34,22698305
pel_hb,495554.094,2833281.34,22698305
cum_fishing,495554.094,2833281.34,22698305
cum_land-based,0,2833281.34,22698305
cum_ocean,0,2833281.34,22698305
dem_nondest_hb,5443.845,97742.086,22698310
pel_hb,1895.827,97742.086,22698310
cum_all,7339.673,97742.086,22698310
cum_climate,0,97742.086,22698310
dem_nondest_hb,5443.845,97742.086,22698310
pel_hb,1895.827,97742.086,22698310
cum_fishing,7339.673,97742.086,22698310
cum_land-based,0,97742.086,22698310
cum_ocean,0,97742.086,22698310
dem_dest,988431.675,1791397.112,22698314
pel_hb,459511.542,1791397.112,22698314
cum_all,1154961.471,1791397.112,22698314
cum_climate,0,1791397.112,22698314
dem_dest,988431.675,1791397.112,22698314
pel_hb,459511.542,1791397.112,22698314
cum_fishing,1154961.471,1791397.112,22698314
cum_land-based,0,1791397.112,22698314
cum_ocean,0,1791397.112,22698314
art_fish,104224.226,130309.973,22698320
dem_nondest_hb,0,130309.973,22698320
organic,16640.667,130309.973,22698320
pel_hb,99383.797,130309.973,22698320
sst,4623.863,130309.973,22698320
cum_all,127919.013,130309.973,22698320
sst,4623.863,130309.973,22698320
cum_climate,4623.863,130309.973,22698320
art_fish,104224.226,130309.973,22698320
dem_nondest_hb,0,130309.973,22698320
pel_hb,99383.797,130309.973,22698320
cum_fishing,127813.349,130309.973,22698320
organic,16640.667,130309.973,22698320
cum_land-based,16640.667,130309.973,22698320
cum_ocean,0,130309.973,22698320
dem_dest,1583159.986,2336253.198,22698335
dem_nondest_hb,1793938.271,2336253.198,22698335
pel_hb,2075285.698,2336253.198,22698335
cum_all,2141635.292,2336253.198,22698335
cum_climate,0,2336253.198,22698335
dem_dest,1583159.986,2336253.198,22698335
dem_nondest_hb,1793938.271,2336253.198,22698335
pel_hb,2075285.698,2336253.198,22698335
cum_fishing,2141635.292,2336253.198,22698335
cum_land-based,0,2336253.198,22698335
cum_ocean,0,2336253.198,22698335
dem_nondest_hb,2574538.883,5668573.777,22698350
pel_hb,2868718.73,5668573.777,22698350
sst,3000789.176,5668573.777,22698350
cum_all,4183821.293,5668573.777,22698350
sst,3000789.176,5668573.777,22698350
cum_climate,3000789.176,5668573.777,22698350
dem_nondest_hb,2574538.883,5668573.777,22698350
pel_hb,2868718.73,5668573.777,22698350
cum_fishing,3022938.309,5668573.777,22698350
cum_land-based,0,5668573.777,22698350
cum_ocean,0,5668573.777,22698350
dem_nondest_hb,1617479.615,2130614.867,22698365
pel_hb,1900455.654,2130614.867,22698365
sst,1087648.681,2130614.867,22698365
cum_all,2035834.848,2130614.867,22698365
sst,1087648.681,2130614.867,22698365
cum_climate,1087648.681,2130614.867,22698365
dem_nondest_hb,1617479.615,2130614.867,22698365
pel_hb,1900455.654,2130614.867,22698365
cum_fishing,1937168.863,2130614.867,22698365
cum_land-based,0,2130614.867,22698365
cum_ocean,0,2130614.867,22698365
dem_dest,366016.948,1627132.529,22698388
dem_nondest_hb,102360.709,1627132.529,22698388
pel_hb,277477.179,1627132.529,22698388
cum_all,534501.952,1627132.529,22698388
cum_climate,0,1627132.529,22698388
dem_dest,366016.948,1627132.529,22698388
dem_nondest_hb,102360.709,1627132.529,22698388
pel_hb,277477.179,1627132.529,22698388
cum_fishing,534501.952,1627132.529,22698388
cum_land-based,0,1627132.529,22698388
cum_ocean,0,1627132.529,22698388
cum_all,0,761513.096,22698393
cum_climate,0,761513.096,22698393
cum_fishing,0,761513.096,22698393
cum_land-based,0,761513.096,22698393
cum_ocean,0,761513.096,22698393
art_fish,195591.581,2178487.348,22698398
dem_nondest_hb,55512.552,2178487.348,22698398
pel_hb,500703.654,2178487.348,22698398
sst,1631577.375,2178487.348,22698398
cum_all,1825838.996,2178487.348,22698398
sst,1631577.375,2178487.348,22698398
cum_climate,1631577.375,2178487.348,22698398
art_fish,195591.581,2178487.348,22698398
dem_nondest_hb,55512.552,2178487.348,22698398
pel_hb,500703.654,2178487.348,22698398
cum_fishing,586801.814,2178487.348,22698398
cum_land-based,0,2178487.348,22698398
cum_ocean,0,2178487.348,22698398
dem_dest,393551.418,830011.76,22698425
dem_nondest_hb,64403.991,830011.76,22698425
pel_hb,120563.621,830011.76,22698425
cum_all,440715.692,830011.76,22698425
cum_climate,0,830011.76,22698425
dem_dest,393551.418,830011.76,22698425
dem_nondest_hb,64403.991,830011.76,22698425
pel_hb,120563.621,830011.76,22698425
cum_fishing,440715.692,830011.76,22698425
cum_land-based,0,830011.76,22698425
cum_ocean,0,830011.76,22698425
dem_nondest_hb,26973.843,959500.004,22698431
pel_hb,58359.349,959500.004,22698431
cum_all,82686.369,959500.004,22698431
cum_climate,0,959500.004,22698431
dem_nondest_hb,26973.843,959500.004,22698431
pel_hb,58359.349,959500.004,22698431
cum_fishing,82686.369,959500.004,22698431
cum_land-based,0,959500.004,22698431
cum_ocean,0,959500.004,22698431
dem_nondest_hb,15253.071,2112742.044,22698448
pel_hb,380464.882,2112742.044,22698448
cum_all,384623.302,2112742.044,22698448
cum_climate,0,2112742.044,22698448
dem_nondest_hb,15253.071,2112742.044,22698448
pel_hb,380464.882,2112742.044,22698448
cum_fishing,384623.302,2112742.044,22698448
cum_land-based,0,2112742.044,22698448
cum_ocean,0,2112742.044,22698448
cum_all,0,287907.287,22698471
cum_climate,0,287907.287,22698471
cum_fishing,0,287907.287,22698471
cum_land-based,0,287907.287,22698471
cum_ocean,0,287907.287,22698471
direct_human,348616.553,4489743.743,22698520
cum_all,348616.553,4489743.743,22698520
cum_climate,0,4489743.743,22698520
cum_fishing,0,4489743.743,22698520
direct_human,348616.553,4489743.743,22698520
cum_land-based,348616.553,4489743.743,22698520
cum_ocean,0,4489743.743,22698520
cum_all,0,20938.807,22698530
cum_climate,0,20938.807,22698530
cum_fishing,0,20938.807,22698530
cum_land-based,0,20938.807,22698530
cum_ocean,0,20938.807,22698530
light,11360.993,234300.168,22698543
cum_all,11360.993,234300.168,22698543
cum_climate,0,234300.168,22698543
cum_fishing,0,234300.168,22698543
light,11360.993,234300.168,22698543
cum_land-based,11360.993,234300.168,22698543
cum_ocean,0,234300.168,22698543
cum_all,0,1322063.245,22698548
cum_climate,0,1322063.245,22698548
cum_fishing,0,1322063.245,22698548
cum_land-based,0,1322063.245,22698548
cum_ocean,0,1322063.245,22698548
direct_human,4303.38,70136.882,22698562
organic,2176.141,70136.882,22698562
cum_all,5308.491,70136.882,22698562
cum_climate,0,70136.882,22698562
cum_fishing,0,70136.882,22698562
direct_human,4303.38,70136.882,22698562
organic,2176.141,70136.882,22698562
cum_land-based,5308.491,70136.882,22698562
cum_ocean,0,70136.882,22698562
cum_all,0,147119.177,22698567
cum_climate,0,147119.177,22698567
cum_fishing,0,147119.177,22698567
cum_land-based,0,147119.177,22698567
cum_ocean,0,147119.177,22698567
dem_dest,168105.14,247080.193,22724836
dem_nondest_hb,143468.116,247080.193,22724836
oa,247080.193,247080.193,22724836
organic,53734.613,247080.193,22724836
sst,209174.124,247080.193,22724836
cum_all,247080.193,247080.193,22724836
oa,247080.193,247080.193,22724836
sst,209174.124,247080.193,22724836
cum_climate,247080.193,247080.193,22724836
dem_dest,168105.14,247080.193,22724836
dem_nondest_hb,143468.116,247080.193,22724836
cum_fishing,181775.881,247080.193,22724836
organic,53734.613,247080.193,22724836
cum_land-based,53734.613,247080.193,22724836
cum_ocean,0,247080.193,22724836
cum_all,0,161641.338,22728011
cum_climate,0,161641.338,22728011
cum_fishing,0,161641.338,22728011
cum_land-based,0,161641.338,22728011
cum_ocean,0,161641.338,22728011
pel_hb,89430.485,955483.05,22728318
sst,803974.915,955483.05,22728318
cum_all,861736.96,955483.05,22728318
sst,803974.915,955483.05,22728318
cum_climate,803974.915,955483.05,22728318
pel_hb,89430.485,955483.05,22728318
cum_fishing,89430.485,955483.05,22728318
cum_land-based,0,955483.05,22728318
cum_ocean,0,955483.05,22728318
dem_dest,999763.85,1879429.522,22728323
pel_hb,467472.096,1879429.522,22728323
cum_all,1162631.232,1879429.522,22728323
cum_climate,0,1879429.522,22728323
dem_dest,999763.85,1879429.522,22728323
pel_hb,467472.096,1879429.522,22728323
cum_fishing,1162631.232,1879429.522,22728323
cum_land-based,0,1879429.522,22728323
cum_ocean,0,1879429.522,22728323
art_fish,193191.015,697958.778,22728328
dem_dest,303135.033,697958.778,22728328
dem_nondest_hb,48019.187,697958.778,22728328
pel_hb,161756.607,697958.778,22728328
cum_all,406093.046,697958.778,22728328
cum_climate,0,697958.778,22728328
art_fish,193191.015,697958.778,22728328
dem_dest,303135.033,697958.778,22728328
dem_nondest_hb,48019.187,697958.778,22728328
pel_hb,161756.607,697958.778,22728328
cum_fishing,406093.046,697958.778,22728328
cum_land-based,0,697958.778,22728328
cum_ocean,0,697958.778,22728328
dem_dest,220604.103,951022.485,22728349
dem_nondest_hb,35946.495,951022.485,22728349
pel_hb,30307.041,951022.485,22728349
cum_all,246808.612,951022.485,22728349
cum_climate,0,951022.485,22728349
dem_dest,220604.103,951022.485,22728349
dem_nondest_hb,35946.495,951022.485,22728349
pel_hb,30307.041,951022.485,22728349
cum_fishing,246808.612,951022.485,22728349
cum_land-based,0,951022.485,22728349
cum_ocean,0,951022.485,22728349
dem_dest,624727.968,1243711.693,22728364
dem_nondest_hb,47234.134,1243711.693,22728364
pel_hb,137675.843,1243711.693,22728364
cum_all,671340.348,1243711.693,22728364
cum_climate,0,1243711.693,22728364
dem_dest,624727.968,1243711.693,22728364
dem_nondest_hb,47234.134,1243711.693,22728364
pel_hb,137675.843,1243711.693,22728364
cum_fishing,671340.348,1243711.693,22728364
cum_land-based,0,1243711.693,22728364
cum_ocean,0,1243711.693,22728364
dem_dest,24066.791,951687.029,22728372
dem_nondest_hb,45862.257,951687.029,22728372
pel_hb,9510.574,951687.029,22728372
cum_all,67398.368,951687.029,22728372
cum_climate,0,951687.029,22728372
dem_dest,24066.791,951687.029,22728372
dem_nondest_hb,45862.257,951687.029,22728372
pel_hb,9510.574,951687.029,22728372
cum_fishing,67398.368,951687.029,22728372
cum_land-based,0,951687.029,22728372
cum_ocean,0,951687.029,22728372
art_fish,326593.169,1620362.216,22728432
dem_dest,1227004.659,1620362.216,22728432
dem_nondest_hb,1131998.468,1620362.216,22728432
direct_human,145729.835,1620362.216,22728432
light,119803.02,1620362.216,22728432
organic,169024.673,1620362.216,22728432
pel_hb,1248753.843,1620362.216,22728432
pel_lb,1566777.802,1620362.216,22728432
cum_all,1602144.458,1620362.216,22728432
cum_climate,0,1620362.216,22728432
art_fish,326593.169,1620362.216,22728432
dem_dest,1227004.659,1620362.216,22728432
dem_nondest_hb,1131998.468,1620362.216,22728432
pel_hb,1248753.843,1620362.216,22728432
pel_lb,1566777.802,1620362.216,22728432
cum_fishing,1600347.308,1620362.216,22728432
direct_human,145729.835,1620362.216,22728432
light,119803.02,1620362.216,22728432
organic,169024.673,1620362.216,22728432
cum_land-based,235595.199,1620362.216,22728432
cum_ocean,0,1620362.216,22728432
pel_hb,34682.028,567276.8,22728437
cum_all,34682.028,567276.8,22728437
cum_climate,0,567276.8,22728437
pel_hb,34682.028,567276.8,22728437
cum_fishing,34682.028,567276.8,22728437
cum_land-based,0,567276.8,22728437
cum_ocean,0,567276.8,22728437
cum_all,0,107523.368,22728442
cum_climate,0,107523.368,22728442
cum_fishing,0,107523.368,22728442
cum_land-based,0,107523.368,22728442
cum_ocean,0,107523.368,22728442
cum_all,0,33345.081,22728808
cum_climate,0,33345.081,22728808
cum_fishing,0,33345.081,22728808
cum_land-based,0,33345.081,22728808
cum_ocean,0,33345.081,22728808
dem_nondest_hb,632997.653,669207.87,22729000
organic,11300.738,669207.87,22729000
pel_hb,666241.437,669207.87,22729000
cum_all,666452.763,669207.87,22729000
cum_climate,0,669207.87,22729000
dem_nondest_hb,632997.653,669207.87,22729000
pel_hb,666241.437,669207.87,22729000
cum_fishing,666452.763,669207.87,22729000
organic,11300.738,669207.87,22729000
cum_land-based,11300.738,669207.87,22729000
cum_ocean,0,669207.87,22729000
cum_all,0,857366.34,22729421
cum_climate,0,857366.34,22729421
cum_fishing,0,857366.34,22729421
cum_land-based,0,857366.34,22729421
cum_ocean,0,857366.34,22729421
dem_dest,15522.032,977817.312,22729604
dem_nondest_hb,46826.326,977817.312,22729604
pel_hb,9503.588,977817.312,22729604
cum_all,59302.46,977817.312,22729604
cum_climate,0,977817.312,22729604
dem_dest,15522.032,977817.312,22729604
dem_nondest_hb,46826.326,977817.312,22729604
pel_hb,9503.588,977817.312,22729604
cum_fishing,59302.46,977817.312,22729604
cum_land-based,0,977817.312,22729604
cum_ocean,0,977817.312,22729604
dem_dest,297161.125,1486077.205,22729609
dem_nondest_hb,69868.794,1486077.205,22729609
pel_hb,60895.269,1486077.205,22729609
cum_all,349319.52,1486077.205,22729609
cum_climate,0,1486077.205,22729609
dem_dest,297161.125,1486077.205,22729609
dem_nondest_hb,69868.794,1486077.205,22729609
pel_hb,60895.269,1486077.205,22729609
cum_fishing,349319.52,1486077.205,22729609
cum_land-based,0,1486077.205,22729609
cum_ocean,0,1486077.205,22729609
nutrient,234665.187,1307734.073,22732425
oa,1225066.915,1307734.073,22732425
organic,112857.183,1307734.073,22732425
shipping,938498.323,1307734.073,22732425
sst,907692.655,1307734.073,22732425
cum_all,1301401.258,1307734.073,22732425
oa,1225066.915,1307734.073,22732425
sst,907692.655,1307734.073,22732425
cum_climate,1300087.016,1307734.073,22732425
cum_fishing,0,1307734.073,22732425
nutrient,234665.187,1307734.073,22732425
organic,112857.183,1307734.073,22732425
cum_land-based,234665.187,1307734.073,22732425
shipping,938498.323,1307734.073,22732425
cum_ocean,938498.323,1307734.073,22732425
dem_dest,895.082,4885.838,22734408
pel_hb,316.99,4885.838,22734408
sst,4885.838,4885.838,22734408
cum_all,4885.838,4885.838,22734408
sst,4885.838,4885.838,22734408
cum_climate,4885.838,4885.838,22734408
dem_dest,895.082,4885.838,22734408
pel_hb,316.99,4885.838,22734408
cum_fishing,895.082,4885.838,22734408
cum_land-based,0,4885.838,22734408
cum_ocean,0,4885.838,22734408
direct_human,6167.77,1215938.825,22735250
organic,6819.215,1215938.825,22735250
sst,1043582.701,1215938.825,22735250
cum_all,1047530.668,1215938.825,22735250
sst,1043582.701,1215938.825,22735250
cum_climate,1043582.701,1215938.825,22735250
cum_fishing,0,1215938.825,22735250
direct_human,6167.77,1215938.825,22735250
organic,6819.215,1215938.825,22735250
cum_land-based,12097.143,1215938.825,22735250
cum_ocean,0,1215938.825,22735250
direct_human,2466.06,11753.082,22735624
light,1368.384,11753.082,22735624
cum_all,3077.336,11753.082,22735624
cum_climate,0,11753.082,22735624
cum_fishing,0,11753.082,22735624
direct_human,2466.06,11753.082,22735624
light,1368.384,11753.082,22735624
cum_land-based,3077.336,11753.082,22735624
cum_ocean,0,11753.082,22735624
cum_all,0,1995233.927,22736135
cum_climate,0,1995233.927,22736135
cum_fishing,0,1995233.927,22736135
cum_land-based,0,1995233.927,22736135
cum_ocean,0,1995233.927,22736135
direct_human,26157.354,6845625.872,22823
organic,4695.469,6845625.872,22823
shipping,1738352.367,6845625.872,22823
sst,4557148.223,6845625.872,22823
cum_all,4928576.707,6845625.872,22823
sst,4557148.223,6845625.872,22823
cum_climate,4557148.223,6845625.872,22823
cum_fishing,0,6845625.872,22823
direct_human,26157.354,6845625.872,22823
organic,4695.469,6845625.872,22823
cum_land-based,30469.466,6845625.872,22823
shipping,1738352.367,6845625.872,22823
cum_ocean,1738352.367,6845625.872,22823
cum_all,0,1433042.939,2468
cum_climate,0,1433042.939,2468
cum_fishing,0,1433042.939,2468
cum_land-based,0,1433042.939,2468
cum_ocean,0,1433042.939,2468
dem_dest,448805.488,539621.821,2469
pel_hb,538459.525,539621.821,2469
cum_all,538459.525,539621.821,2469
cum_climate,0,539621.821,2469
dem_dest,448805.488,539621.821,2469
pel_hb,538459.525,539621.821,2469
cum_fishing,538459.525,539621.821,2469
cum_land-based,0,539621.821,2469
cum_ocean,0,539621.821,2469
cum_all,0,837937.384,2472
cum_climate,0,837937.384,2472
cum_fishing,0,837937.384,2472
cum_land-based,0,837937.384,2472
cum_ocean,0,837937.384,2472
art_fish,5431859.944,18009055.029,2475
shipping,14550941.804,18009055.029,2475
cum_all,15699337.302,18009055.029,2475
cum_climate,0,18009055.029,2475
art_fish,5431859.944,18009055.029,2475
cum_fishing,5431859.944,18009055.029,2475
cum_land-based,0,18009055.029,2475
shipping,14550941.804,18009055.029,2475
cum_ocean,14550941.804,18009055.029,2475
cum_all,0,21640611.577,2477
cum_climate,0,21640611.577,2477
cum_fishing,0,21640611.577,2477
cum_land-based,0,21640611.577,2477
cum_ocean,0,21640611.577,2477
art_fish,3013807.599,13105892.54,2478
shipping,9733734.261,13105892.54,2478
cum_all,10364326.109,13105892.54,2478
cum_climate,0,13105892.54,2478
art_fish,3013807.599,13105892.54,2478
cum_fishing,3013807.599,13105892.54,2478
cum_land-based,0,13105892.54,2478
shipping,9733734.261,13105892.54,2478
cum_ocean,9733734.261,13105892.54,2478
art_fish,779994.575,7651663.405,2480
cum_all,779994.575,7651663.405,2480
cum_climate,0,7651663.405,2480
art_fish,779994.575,7651663.405,2480
cum_fishing,779994.575,7651663.405,2480
cum_land-based,0,7651663.405,2480
cum_ocean,0,7651663.405,2480
art_fish,731863.612,2083251.492,3590
