iucn_sid,sens,stressor,code,score_num,category
190762,FALSE,pel_lb,NA,NA,fishing
190923,FALSE,art_fish,NA,NA,fishing
190923,FALSE,dem_dest,5.4.4,1,fishing
190923,FALSE,dem_nondest_hb,NA,NA,fishing
190923,FALSE,dem_nondest_lb,NA,NA,fishing
190923,FALSE,pel_hb,5.4.4,1,fishing
190923,FALSE,pel_lb,5.4.4,1,fishing
190945,FALSE,art_fish,NA,NA,fishing
190945,FALSE,dem_dest,5.4.2,NA,fishing
190945,FALSE,dem_nondest_hb,5.4.2,NA,fishing
190945,FALSE,dem_nondest_lb,5.4.2,NA,fishing
190945,FALSE,pel_hb,NA,NA,fishing
190945,FALSE,pel_lb,NA,NA,fishing
190946,FALSE,art_fish,NA,NA,fishing
190946,FALSE,dem_dest,5.4.2,NA,fishing
190946,FALSE,dem_nondest_hb,5.4.2,NA,fishing
190946,FALSE,dem_nondest_lb,5.4.2,NA,fishing
190946,FALSE,pel_hb,NA,NA,fishing
190946,FALSE,pel_lb,NA,NA,fishing
190949,FALSE,art_fish,NA,NA,fishing
190949,FALSE,dem_dest,5.4.4,NA,fishing
190949,FALSE,dem_nondest_hb,5.4.4,NA,fishing
190949,FALSE,dem_nondest_lb,5.4.4,NA,fishing
190949,FALSE,pel_hb,NA,NA,fishing
190949,FALSE,pel_lb,NA,NA,fishing
190951,FALSE,art_fish,5.4.1,NA,fishing
190951,FALSE,dem_dest,NA,NA,fishing
190951,FALSE,dem_nondest_hb,NA,NA,fishing
190951,FALSE,dem_nondest_lb,NA,NA,fishing
190951,FALSE,pel_hb,NA,NA,fishing
190951,FALSE,pel_lb,NA,NA,fishing
191108,FALSE,art_fish,NA,NA,fishing
191108,FALSE,dem_dest,5.4.2,NA,fishing
191108,FALSE,dem_nondest_hb,5.4.2,NA,fishing
191108,FALSE,dem_nondest_lb,5.4.2,NA,fishing
191108,FALSE,pel_hb,5.4.2,NA,fishing
191108,FALSE,pel_lb,5.4.2,NA,fishing
191194,FALSE,art_fish,5.4.1,NA,fishing
191194,FALSE,art_fish,5.4.3,NA,fishing
191194,FALSE,dem_dest,NA,NA,fishing
191194,FALSE,dem_nondest_hb,NA,NA,fishing
191194,FALSE,dem_nondest_lb,NA,NA,fishing
191194,FALSE,pel_hb,NA,NA,fishing
191194,FALSE,pel_lb,NA,NA,fishing
191206,FALSE,art_fish,NA,NA,fishing
191206,FALSE,dem_dest,5.4.2,NA,fishing
191206,FALSE,dem_nondest_hb,5.4.2,NA,fishing
191206,TRUE,dem_nondest_lb,5.4.2,5,fishing
191206,FALSE,pel_hb,5.4.2,NA,fishing
191206,TRUE,pel_lb,5.4.2,5,fishing
191208,FALSE,art_fish,NA,NA,fishing
191208,FALSE,dem_dest,5.4.2,NA,fishing
191208,FALSE,dem_nondest_hb,5.4.2,NA,fishing
191208,FALSE,dem_nondest_lb,5.4.2,NA,fishing
191208,FALSE,pel_hb,5.4.2,NA,fishing
191208,FALSE,pel_lb,5.4.2,NA,fishing
191310,FALSE,art_fish,5.4.1,NA,fishing
191310,FALSE,dem_dest,NA,NA,fishing
191310,FALSE,dem_nondest_hb,NA,NA,fishing
191310,FALSE,dem_nondest_lb,NA,NA,fishing
191310,FALSE,pel_hb,NA,NA,fishing
191310,FALSE,pel_lb,NA,NA,fishing
191311,FALSE,art_fish,5.4.1,NA,fishing
191311,FALSE,dem_dest,NA,NA,fishing
191311,FALSE,dem_nondest_hb,NA,NA,fishing
191311,FALSE,dem_nondest_lb,NA,NA,fishing
191311,FALSE,pel_hb,NA,NA,fishing
191311,FALSE,pel_lb,NA,NA,fishing
191822,FALSE,art_fish,5.4.1,NA,fishing
191822,FALSE,dem_dest,5.4.2,NA,fishing
191822,FALSE,dem_nondest_hb,5.4.2,NA,fishing
191822,FALSE,dem_nondest_lb,5.4.2,NA,fishing
191822,FALSE,pel_hb,5.4.2,NA,fishing
191822,FALSE,pel_lb,5.4.2,NA,fishing
191823,FALSE,art_fish,5.4.1,NA,fishing
191823,FALSE,art_fish,5.4.3,NA,fishing
191823,FALSE,dem_dest,5.4.4,NA,fishing
191823,FALSE,dem_nondest_hb,5.4.4,NA,fishing
191823,FALSE,dem_nondest_lb,5.4.4,NA,fishing
191823,FALSE,pel_hb,5.4.4,NA,fishing
191823,FALSE,pel_lb,5.4.4,NA,fishing
191829,FALSE,art_fish,5.4.1,NA,fishing
191829,FALSE,dem_dest,NA,NA,fishing
191829,FALSE,dem_nondest_hb,NA,NA,fishing
191829,FALSE,dem_nondest_lb,NA,NA,fishing
191829,FALSE,pel_hb,NA,NA,fishing
191829,FALSE,pel_lb,NA,NA,fishing
191834,FALSE,art_fish,5.4.1,NA,fishing
191834,FALSE,dem_dest,5.4.2,NA,fishing
191834,FALSE,dem_nondest_hb,5.4.2,NA,fishing
191834,FALSE,dem_nondest_lb,5.4.2,NA,fishing
191834,FALSE,pel_hb,NA,NA,fishing
191834,FALSE,pel_lb,NA,NA,fishing
191835,FALSE,art_fish,5.4.1,NA,fishing
191835,TRUE,art_fish,5.4.3,NA,fishing
191835,TRUE,dem_dest,5.4.4,3,fishing
191835,TRUE,dem_nondest_hb,5.4.4,3,fishing
191835,TRUE,dem_nondest_lb,5.4.4,3,fishing
191835,FALSE,pel_hb,NA,NA,fishing
191835,FALSE,pel_lb,NA,NA,fishing
192256,FALSE,art_fish,5.4.1,NA,fishing
192256,FALSE,dem_dest,NA,NA,fishing
192256,FALSE,dem_nondest_hb,NA,NA,fishing
192256,FALSE,dem_nondest_lb,NA,NA,fishing
192256,FALSE,pel_hb,NA,NA,fishing
192256,FALSE,pel_lb,NA,NA,fishing
192260,FALSE,art_fish,5.4.1,NA,fishing
192260,FALSE,dem_dest,NA,NA,fishing
192260,FALSE,dem_nondest_hb,NA,NA,fishing
192260,FALSE,dem_nondest_lb,NA,NA,fishing
192260,FALSE,pel_hb,NA,NA,fishing
192260,FALSE,pel_lb,NA,NA,fishing
192262,FALSE,art_fish,5.4.1,NA,fishing
192262,FALSE,dem_dest,NA,NA,fishing
192262,FALSE,dem_nondest_hb,NA,NA,fishing
192262,FALSE,dem_nondest_lb,NA,NA,fishing
192262,FALSE,pel_hb,NA,NA,fishing
192262,FALSE,pel_lb,NA,NA,fishing
192264,FALSE,art_fish,5.4.1,NA,fishing
192264,FALSE,dem_dest,NA,NA,fishing
192264,FALSE,dem_nondest_hb,NA,NA,fishing
192264,FALSE,dem_nondest_lb,NA,NA,fishing
192264,FALSE,pel_hb,NA,NA,fishing
192264,FALSE,pel_lb,NA,NA,fishing
192272,FALSE,art_fish,5.4.1,NA,fishing
192272,FALSE,dem_dest,NA,NA,fishing
192272,FALSE,dem_nondest_hb,NA,NA,fishing
192272,FALSE,dem_nondest_lb,NA,NA,fishing
192272,FALSE,pel_hb,NA,NA,fishing
192272,FALSE,pel_lb,NA,NA,fishing
192280,FALSE,art_fish,5.4.1,NA,fishing
192280,FALSE,dem_dest,NA,NA,fishing
192280,FALSE,dem_nondest_hb,NA,NA,fishing
192280,FALSE,dem_nondest_lb,NA,NA,fishing
192280,FALSE,pel_hb,NA,NA,fishing
192280,FALSE,pel_lb,NA,NA,fishing
192284,TRUE,art_fish,5.4.1,NA,fishing
192284,FALSE,dem_dest,NA,NA,fishing
192284,FALSE,dem_nondest_hb,NA,NA,fishing
192284,FALSE,dem_nondest_lb,NA,NA,fishing
192284,FALSE,pel_hb,NA,NA,fishing
192284,FALSE,pel_lb,NA,NA,fishing
192286,TRUE,art_fish,5.4.1,NA,fishing
192286,FALSE,dem_dest,NA,NA,fishing
192286,FALSE,dem_nondest_hb,NA,NA,fishing
192286,FALSE,dem_nondest_lb,NA,NA,fishing
192286,FALSE,pel_hb,NA,NA,fishing
192286,FALSE,pel_lb,NA,NA,fishing
192287,FALSE,art_fish,5.4.1,NA,fishing
192287,FALSE,dem_dest,NA,NA,fishing
192287,FALSE,dem_nondest_hb,NA,NA,fishing
192287,FALSE,dem_nondest_lb,NA,NA,fishing
192287,FALSE,pel_hb,NA,NA,fishing
192287,FALSE,pel_lb,NA,NA,fishing
192288,FALSE,art_fish,5.4.1,NA,fishing
192288,FALSE,dem_dest,NA,NA,fishing
192288,FALSE,dem_nondest_hb,NA,NA,fishing
192288,FALSE,dem_nondest_lb,NA,NA,fishing
192288,FALSE,pel_hb,NA,NA,fishing
192288,FALSE,pel_lb,NA,NA,fishing
192290,FALSE,art_fish,5.4.1,NA,fishing
192290,FALSE,dem_dest,NA,NA,fishing
192290,FALSE,dem_nondest_hb,NA,NA,fishing
192290,FALSE,dem_nondest_lb,NA,NA,fishing
192290,FALSE,pel_hb,NA,NA,fishing
192290,FALSE,pel_lb,NA,NA,fishing
192293,FALSE,art_fish,5.4.1,NA,fishing
192293,FALSE,dem_dest,NA,NA,fishing
192293,FALSE,dem_nondest_hb,NA,NA,fishing
192293,FALSE,dem_nondest_lb,NA,NA,fishing
192293,FALSE,pel_hb,NA,NA,fishing
192293,FALSE,pel_lb,NA,NA,fishing
192303,FALSE,art_fish,5.4.1,NA,fishing
192303,FALSE,art_fish,5.4.3,NA,fishing
192303,FALSE,dem_dest,NA,NA,fishing
192303,FALSE,dem_nondest_hb,NA,NA,fishing
192303,FALSE,dem_nondest_lb,NA,NA,fishing
192303,FALSE,pel_hb,NA,NA,fishing
192303,FALSE,pel_lb,NA,NA,fishing
192306,FALSE,art_fish,5.4.1,NA,fishing
192306,FALSE,dem_dest,NA,NA,fishing
192306,FALSE,dem_nondest_hb,NA,NA,fishing
192306,FALSE,dem_nondest_lb,NA,NA,fishing
192306,FALSE,pel_hb,NA,NA,fishing
192306,FALSE,pel_lb,NA,NA,fishing
192314,FALSE,art_fish,5.4.3,NA,fishing
192314,FALSE,dem_dest,5.4.4,NA,fishing
192314,FALSE,dem_nondest_hb,5.4.4,NA,fishing
192314,FALSE,dem_nondest_lb,5.4.4,NA,fishing
192314,FALSE,pel_hb,NA,NA,fishing
192314,FALSE,pel_lb,NA,NA,fishing
192323,FALSE,art_fish,NA,NA,fishing
192323,FALSE,dem_dest,5.4.4,NA,fishing
192323,FALSE,dem_nondest_hb,5.4.4,NA,fishing
192323,FALSE,dem_nondest_lb,5.4.4,NA,fishing
192323,FALSE,pel_hb,NA,NA,fishing
192323,FALSE,pel_lb,NA,NA,fishing
192329,TRUE,art_fish,5.4.1,NA,fishing
192329,FALSE,dem_dest,NA,NA,fishing
192329,FALSE,dem_nondest_hb,NA,NA,fishing
192329,FALSE,dem_nondest_lb,NA,NA,fishing
192329,FALSE,pel_hb,NA,NA,fishing
192329,FALSE,pel_lb,NA,NA,fishing
192331,FALSE,art_fish,5.4.1,NA,fishing
192331,FALSE,dem_dest,NA,NA,fishing
192331,FALSE,dem_nondest_hb,NA,NA,fishing
192331,FALSE,dem_nondest_lb,NA,NA,fishing
192331,FALSE,pel_hb,NA,NA,fishing
192331,FALSE,pel_lb,NA,NA,fishing
192332,FALSE,art_fish,5.4.1,NA,fishing
192332,FALSE,dem_dest,NA,NA,fishing
192332,FALSE,dem_nondest_hb,NA,NA,fishing
192332,FALSE,dem_nondest_lb,NA,NA,fishing
192332,FALSE,pel_hb,NA,NA,fishing
192332,FALSE,pel_lb,NA,NA,fishing
192336,TRUE,art_fish,5.4.1,NA,fishing
192336,FALSE,dem_dest,NA,NA,fishing
192336,FALSE,dem_nondest_hb,NA,NA,fishing
192336,FALSE,dem_nondest_lb,NA,NA,fishing
192336,FALSE,pel_hb,NA,NA,fishing
192336,FALSE,pel_lb,NA,NA,fishing
192338,FALSE,art_fish,5.4.1,NA,fishing
192338,FALSE,dem_dest,NA,NA,fishing
192338,FALSE,dem_nondest_hb,NA,NA,fishing
192338,FALSE,dem_nondest_lb,NA,NA,fishing
192338,FALSE,pel_hb,NA,NA,fishing
192338,FALSE,pel_lb,NA,NA,fishing
192340,FALSE,art_fish,5.4.1,NA,fishing
192340,FALSE,dem_dest,5.4.4,NA,fishing
192340,FALSE,dem_nondest_hb,5.4.4,NA,fishing
192340,FALSE,dem_nondest_lb,5.4.4,NA,fishing
192340,FALSE,pel_hb,NA,NA,fishing
192340,FALSE,pel_lb,NA,NA,fishing
192347,FALSE,art_fish,5.4.1,NA,fishing
192347,FALSE,dem_dest,NA,NA,fishing
192347,FALSE,dem_nondest_hb,NA,NA,fishing
192347,FALSE,dem_nondest_lb,NA,NA,fishing
192347,FALSE,pel_hb,NA,NA,fishing
192347,FALSE,pel_lb,NA,NA,fishing
192348,FALSE,art_fish,5.4.1,NA,fishing
192348,FALSE,dem_dest,NA,NA,fishing
192348,FALSE,dem_nondest_hb,NA,NA,fishing
192348,FALSE,dem_nondest_lb,NA,NA,fishing
192348,FALSE,pel_hb,NA,NA,fishing
192348,FALSE,pel_lb,NA,NA,fishing
192349,FALSE,art_fish,5.4.1,NA,fishing
192349,FALSE,dem_dest,NA,NA,fishing
192349,FALSE,dem_nondest_hb,NA,NA,fishing
192349,FALSE,dem_nondest_lb,NA,NA,fishing
192349,FALSE,pel_hb,NA,NA,fishing
192349,FALSE,pel_lb,NA,NA,fishing
192350,FALSE,art_fish,5.4.1,NA,fishing
192350,FALSE,dem_dest,NA,NA,fishing
192350,FALSE,dem_nondest_hb,NA,NA,fishing
192350,FALSE,dem_nondest_lb,NA,NA,fishing
192350,FALSE,pel_hb,NA,NA,fishing
192350,FALSE,pel_lb,NA,NA,fishing
192351,FALSE,art_fish,5.4.1,NA,fishing
192351,FALSE,dem_dest,NA,NA,fishing
192351,FALSE,dem_nondest_hb,NA,NA,fishing
192351,FALSE,dem_nondest_lb,NA,NA,fishing
192351,FALSE,pel_hb,NA,NA,fishing
192351,FALSE,pel_lb,NA,NA,fishing
192354,FALSE,art_fish,5.4.1,NA,fishing
192354,FALSE,dem_dest,NA,NA,fishing
192354,FALSE,dem_nondest_hb,NA,NA,fishing
192354,FALSE,dem_nondest_lb,NA,NA,fishing
192354,FALSE,pel_hb,NA,NA,fishing
192354,FALSE,pel_lb,NA,NA,fishing
192365,TRUE,art_fish,5.4.1,NA,fishing
192365,FALSE,dem_dest,NA,NA,fishing
192365,FALSE,dem_nondest_hb,NA,NA,fishing
192365,FALSE,dem_nondest_lb,NA,NA,fishing
192365,FALSE,pel_hb,NA,NA,fishing
192365,FALSE,pel_lb,NA,NA,fishing
192368,FALSE,art_fish,5.4.1,NA,fishing
192368,FALSE,dem_dest,NA,NA,fishing
192368,FALSE,dem_nondest_hb,NA,NA,fishing
192368,FALSE,dem_nondest_lb,NA,NA,fishing
192368,FALSE,pel_hb,NA,NA,fishing
192368,FALSE,pel_lb,NA,NA,fishing
192369,FALSE,art_fish,5.4.1,NA,fishing
192369,FALSE,dem_dest,NA,NA,fishing
192369,FALSE,dem_nondest_hb,NA,NA,fishing
192369,FALSE,dem_nondest_lb,NA,NA,fishing
192369,FALSE,pel_hb,NA,NA,fishing
192369,FALSE,pel_lb,NA,NA,fishing
192372,FALSE,art_fish,5.4.1,NA,fishing
192372,FALSE,dem_dest,NA,NA,fishing
192372,FALSE,dem_nondest_hb,NA,NA,fishing
192372,FALSE,dem_nondest_lb,NA,NA,fishing
192372,FALSE,pel_hb,NA,NA,fishing
192372,FALSE,pel_lb,NA,NA,fishing
192381,FALSE,art_fish,5.4.1,NA,fishing
192381,FALSE,dem_dest,NA,NA,fishing
192381,FALSE,dem_nondest_hb,NA,NA,fishing
192381,FALSE,dem_nondest_lb,NA,NA,fishing
192381,FALSE,pel_hb,NA,NA,fishing
192381,FALSE,pel_lb,NA,NA,fishing
192388,FALSE,art_fish,5.4.1,NA,fishing
192388,FALSE,dem_dest,NA,NA,fishing
192388,FALSE,dem_nondest_hb,NA,NA,fishing
192388,FALSE,dem_nondest_lb,NA,NA,fishing
192388,FALSE,pel_hb,NA,NA,fishing
192388,FALSE,pel_lb,NA,NA,fishing
192389,FALSE,art_fish,5.4.1,NA,fishing
192389,FALSE,dem_dest,NA,NA,fishing
192389,FALSE,dem_nondest_hb,NA,NA,fishing
192389,FALSE,dem_nondest_lb,NA,NA,fishing
192389,FALSE,pel_hb,NA,NA,fishing
192389,FALSE,pel_lb,NA,NA,fishing
192403,FALSE,art_fish,5.4.1,NA,fishing
192403,FALSE,dem_dest,NA,NA,fishing
192403,FALSE,dem_nondest_hb,NA,NA,fishing
192403,FALSE,dem_nondest_lb,NA,NA,fishing
192403,FALSE,pel_hb,NA,NA,fishing
192403,FALSE,pel_lb,NA,NA,fishing
192406,TRUE,art_fish,5.4.1,NA,fishing
192406,TRUE,art_fish,5.4.3,NA,fishing
192406,FALSE,dem_dest,NA,NA,fishing
192406,FALSE,dem_nondest_hb,NA,NA,fishing
192406,FALSE,dem_nondest_lb,NA,NA,fishing
192406,FALSE,pel_hb,NA,NA,fishing
192406,FALSE,pel_lb,NA,NA,fishing
192412,FALSE,art_fish,5.4.1,NA,fishing
192412,FALSE,dem_dest,NA,NA,fishing
192412,FALSE,dem_nondest_hb,NA,NA,fishing
192412,FALSE,dem_nondest_lb,NA,NA,fishing
192412,FALSE,pel_hb,NA,NA,fishing
192412,FALSE,pel_lb,NA,NA,fishing
192418,FALSE,art_fish,5.4.1,NA,fishing
192418,FALSE,dem_dest,NA,NA,fishing
192418,FALSE,dem_nondest_hb,NA,NA,fishing
192418,FALSE,dem_nondest_lb,NA,NA,fishing
192418,FALSE,pel_hb,NA,NA,fishing
192418,FALSE,pel_lb,NA,NA,fishing
192421,FALSE,art_fish,5.4.1,NA,fishing
192421,FALSE,dem_dest,NA,NA,fishing
192421,FALSE,dem_nondest_hb,NA,NA,fishing
192421,FALSE,dem_nondest_lb,NA,NA,fishing
192421,FALSE,pel_hb,NA,NA,fishing
192421,FALSE,pel_lb,NA,NA,fishing
192437,FALSE,art_fish,5.4.1,NA,fishing
192437,FALSE,dem_dest,NA,NA,fishing
192437,FALSE,dem_nondest_hb,NA,NA,fishing
192437,FALSE,dem_nondest_lb,NA,NA,fishing
192437,FALSE,pel_hb,NA,NA,fishing
192437,FALSE,pel_lb,NA,NA,fishing
192438,FALSE,art_fish,5.4.1,NA,fishing
192438,FALSE,dem_dest,NA,NA,fishing
192438,FALSE,dem_nondest_hb,NA,NA,fishing
192438,FALSE,dem_nondest_lb,NA,NA,fishing
192438,FALSE,pel_hb,NA,NA,fishing
192438,FALSE,pel_lb,NA,NA,fishing
192455,FALSE,art_fish,5.4.1,NA,fishing
192455,FALSE,dem_dest,NA,NA,fishing
192455,FALSE,dem_nondest_hb,NA,NA,fishing
192455,FALSE,dem_nondest_lb,NA,NA,fishing
192455,FALSE,pel_hb,NA,NA,fishing
192455,FALSE,pel_lb,NA,NA,fishing
192457,FALSE,art_fish,NA,NA,fishing
192457,FALSE,dem_dest,5.4.4,NA,fishing
192457,FALSE,dem_nondest_hb,5.4.4,NA,fishing
192457,FALSE,dem_nondest_lb,5.4.4,NA,fishing
192457,FALSE,pel_hb,NA,NA,fishing
192457,FALSE,pel_lb,NA,NA,fishing
192459,FALSE,art_fish,5.4.1,NA,fishing
192459,FALSE,dem_dest,NA,NA,fishing
192459,FALSE,dem_nondest_hb,NA,NA,fishing
192459,FALSE,dem_nondest_lb,NA,NA,fishing
192459,FALSE,pel_hb,NA,NA,fishing
192459,FALSE,pel_lb,NA,NA,fishing
192461,TRUE,art_fish,5.4.1,NA,fishing
192461,FALSE,dem_dest,NA,NA,fishing
192461,FALSE,dem_nondest_hb,NA,NA,fishing
192461,FALSE,dem_nondest_lb,NA,NA,fishing
192461,FALSE,pel_hb,NA,NA,fishing
192461,FALSE,pel_lb,NA,NA,fishing
192463,FALSE,art_fish,5.4.1,NA,fishing
192463,FALSE,dem_dest,NA,NA,fishing
192463,FALSE,dem_nondest_hb,NA,NA,fishing
192463,FALSE,dem_nondest_lb,NA,NA,fishing
192463,FALSE,pel_hb,NA,NA,fishing
192463,FALSE,pel_lb,NA,NA,fishing
192466,FALSE,art_fish,5.4.1,NA,fishing
192466,FALSE,dem_dest,NA,NA,fishing
192466,FALSE,dem_nondest_hb,NA,NA,fishing
192466,FALSE,dem_nondest_lb,NA,NA,fishing
192466,FALSE,pel_hb,NA,NA,fishing
192466,FALSE,pel_lb,NA,NA,fishing
192469,TRUE,art_fish,5.4.1,NA,fishing
192469,FALSE,dem_dest,NA,NA,fishing
192469,FALSE,dem_nondest_hb,NA,NA,fishing
192469,FALSE,dem_nondest_lb,NA,NA,fishing
192469,FALSE,pel_hb,NA,NA,fishing
192469,FALSE,pel_lb,NA,NA,fishing
192471,FALSE,art_fish,5.4.1,NA,fishing
192471,FALSE,dem_dest,NA,NA,fishing
192471,FALSE,dem_nondest_hb,NA,NA,fishing
192471,FALSE,dem_nondest_lb,NA,NA,fishing
192471,FALSE,pel_hb,NA,NA,fishing
192471,FALSE,pel_lb,NA,NA,fishing
192472,TRUE,art_fish,5.4.1,NA,fishing
192472,FALSE,dem_dest,NA,NA,fishing
192472,FALSE,dem_nondest_hb,NA,NA,fishing
192472,FALSE,dem_nondest_lb,NA,NA,fishing
192472,FALSE,pel_hb,NA,NA,fishing
192472,FALSE,pel_lb,NA,NA,fishing
192473,FALSE,art_fish,5.4.1,NA,fishing
192473,FALSE,dem_dest,NA,NA,fishing
192473,FALSE,dem_nondest_hb,NA,NA,fishing
192473,FALSE,dem_nondest_lb,NA,NA,fishing
192473,FALSE,pel_hb,NA,NA,fishing
192473,FALSE,pel_lb,NA,NA,fishing
192484,FALSE,art_fish,5.4.1,NA,fishing
192484,FALSE,dem_dest,NA,NA,fishing
192484,FALSE,dem_nondest_hb,NA,NA,fishing
192484,FALSE,dem_nondest_lb,NA,NA,fishing
192484,FALSE,pel_hb,NA,NA,fishing
192484,FALSE,pel_lb,NA,NA,fishing
192485,FALSE,art_fish,5.4.1,NA,fishing
192485,FALSE,dem_dest,NA,NA,fishing
192485,FALSE,dem_nondest_hb,NA,NA,fishing
192485,FALSE,dem_nondest_lb,NA,NA,fishing
192485,FALSE,pel_hb,NA,NA,fishing
192485,FALSE,pel_lb,NA,NA,fishing
192486,TRUE,art_fish,5.4.1,NA,fishing
192486,FALSE,dem_dest,NA,NA,fishing
192486,FALSE,dem_nondest_hb,NA,NA,fishing
192486,FALSE,dem_nondest_lb,NA,NA,fishing
192486,FALSE,pel_hb,NA,NA,fishing
192486,FALSE,pel_lb,NA,NA,fishing
192487,FALSE,art_fish,5.4.1,NA,fishing
192487,FALSE,dem_dest,NA,NA,fishing
192487,FALSE,dem_nondest_hb,NA,NA,fishing
192487,FALSE,dem_nondest_lb,NA,NA,fishing
192487,FALSE,pel_hb,NA,NA,fishing
192487,FALSE,pel_lb,NA,NA,fishing
192489,FALSE,art_fish,5.4.1,NA,fishing
192489,FALSE,dem_dest,NA,NA,fishing
192489,FALSE,dem_nondest_hb,NA,NA,fishing
192489,FALSE,dem_nondest_lb,NA,NA,fishing
192489,FALSE,pel_hb,NA,NA,fishing
192489,FALSE,pel_lb,NA,NA,fishing
192494,FALSE,art_fish,5.4.1,NA,fishing
192494,FALSE,dem_dest,NA,NA,fishing
192494,FALSE,dem_nondest_hb,NA,NA,fishing
192494,FALSE,dem_nondest_lb,NA,NA,fishing
192494,FALSE,pel_hb,NA,NA,fishing
192494,FALSE,pel_lb,NA,NA,fishing
192495,FALSE,art_fish,5.4.1,NA,fishing
192495,FALSE,dem_dest,NA,NA,fishing
192495,FALSE,dem_nondest_hb,NA,NA,fishing
192495,FALSE,dem_nondest_lb,NA,NA,fishing
192495,FALSE,pel_hb,NA,NA,fishing
192495,FALSE,pel_lb,NA,NA,fishing
192497,FALSE,art_fish,5.4.1,NA,fishing
192497,FALSE,dem_dest,NA,NA,fishing
192497,FALSE,dem_nondest_hb,NA,NA,fishing
192497,FALSE,dem_nondest_lb,NA,NA,fishing
192497,FALSE,pel_hb,NA,NA,fishing
192497,FALSE,pel_lb,NA,NA,fishing
192499,FALSE,art_fish,5.4.1,NA,fishing
192499,FALSE,dem_dest,NA,NA,fishing
192499,FALSE,dem_nondest_hb,NA,NA,fishing
192499,FALSE,dem_nondest_lb,NA,NA,fishing
192499,FALSE,pel_hb,NA,NA,fishing
192499,FALSE,pel_lb,NA,NA,fishing
192500,FALSE,art_fish,5.4.1,NA,fishing
192500,FALSE,dem_dest,NA,NA,fishing
192500,FALSE,dem_nondest_hb,NA,NA,fishing
192500,FALSE,dem_nondest_lb,NA,NA,fishing
192500,FALSE,pel_hb,NA,NA,fishing
192500,FALSE,pel_lb,NA,NA,fishing
192501,FALSE,art_fish,5.4.1,NA,fishing
192501,FALSE,dem_dest,NA,NA,fishing
192501,FALSE,dem_nondest_hb,NA,NA,fishing
192501,FALSE,dem_nondest_lb,NA,NA,fishing
192501,FALSE,pel_hb,NA,NA,fishing
192501,FALSE,pel_lb,NA,NA,fishing
192503,FALSE,art_fish,5.4.1,NA,fishing
192503,FALSE,dem_dest,NA,NA,fishing
192503,FALSE,dem_nondest_hb,NA,NA,fishing
192503,FALSE,dem_nondest_lb,NA,NA,fishing
192503,FALSE,pel_hb,NA,NA,fishing
192503,FALSE,pel_lb,NA,NA,fishing
192514,TRUE,art_fish,5.4.1,NA,fishing
192514,FALSE,dem_dest,NA,NA,fishing
192514,FALSE,dem_nondest_hb,NA,NA,fishing
192514,FALSE,dem_nondest_lb,NA,NA,fishing
192514,FALSE,pel_hb,NA,NA,fishing
192514,FALSE,pel_lb,NA,NA,fishing
192516,FALSE,art_fish,5.4.1,NA,fishing
192516,FALSE,dem_dest,NA,NA,fishing
192516,FALSE,dem_nondest_hb,NA,NA,fishing
192516,FALSE,dem_nondest_lb,NA,NA,fishing
192516,FALSE,pel_hb,NA,NA,fishing
192516,FALSE,pel_lb,NA,NA,fishing
192522,FALSE,art_fish,5.4.1,NA,fishing
192522,FALSE,dem_dest,NA,NA,fishing
192522,FALSE,dem_nondest_hb,NA,NA,fishing
192522,FALSE,dem_nondest_lb,NA,NA,fishing
192522,FALSE,pel_hb,NA,NA,fishing
192522,FALSE,pel_lb,NA,NA,fishing
192523,TRUE,art_fish,5.4.1,NA,fishing
192523,FALSE,dem_dest,NA,NA,fishing
192523,FALSE,dem_nondest_hb,NA,NA,fishing
192523,FALSE,dem_nondest_lb,NA,NA,fishing
192523,FALSE,pel_hb,NA,NA,fishing
192523,FALSE,pel_lb,NA,NA,fishing
192529,FALSE,art_fish,5.4.1,NA,fishing
192529,FALSE,dem_dest,NA,NA,fishing
192529,FALSE,dem_nondest_hb,NA,NA,fishing
192529,FALSE,dem_nondest_lb,NA,NA,fishing
192529,FALSE,pel_hb,NA,NA,fishing
192529,FALSE,pel_lb,NA,NA,fishing
192530,TRUE,art_fish,5.4.1,NA,fishing
192530,FALSE,dem_dest,NA,NA,fishing
192530,FALSE,dem_nondest_hb,NA,NA,fishing
192530,FALSE,dem_nondest_lb,NA,NA,fishing
192530,FALSE,pel_hb,NA,NA,fishing
192530,FALSE,pel_lb,NA,NA,fishing
192535,FALSE,art_fish,5.4.1,NA,fishing
192535,FALSE,dem_dest,NA,NA,fishing
192535,FALSE,dem_nondest_hb,NA,NA,fishing
192535,FALSE,dem_nondest_lb,NA,NA,fishing
192535,FALSE,pel_hb,NA,NA,fishing
192535,FALSE,pel_lb,NA,NA,fishing
192541,TRUE,art_fish,5.4.1,NA,fishing
192541,FALSE,dem_dest,NA,NA,fishing
192541,FALSE,dem_nondest_hb,NA,NA,fishing
192541,FALSE,dem_nondest_lb,NA,NA,fishing
192541,FALSE,pel_hb,NA,NA,fishing
192541,FALSE,pel_lb,NA,NA,fishing
192544,FALSE,art_fish,5.4.1,NA,fishing
192544,FALSE,dem_dest,NA,NA,fishing
192544,FALSE,dem_nondest_hb,NA,NA,fishing
192544,FALSE,dem_nondest_lb,NA,NA,fishing
192544,FALSE,pel_hb,NA,NA,fishing
