iucn_sid,sciname,assess_gp
189700,Xanthophryne tigerina,amphibians
29431,Xenohyla eugenioi,amphibians
56053,Xenohyla truncata,amphibians
89257106,Xenopus allofraseri,amphibians
58168,Xenopus amieti,amphibians
58169,Xenopus andrei,amphibians
58170,Xenopus borealis,amphibians
58171,Xenopus boumbaensis,amphibians
89256663,Xenopus calcaratus,amphibians
58172,Xenopus clivii,amphibians
58166,Xenopus epitropicalis,amphibians
89256998,Xenopus eysoole,amphibians
89257028,Xenopus fischbergi,amphibians
89257302,Xenopus fraseri,amphibians
23124,Xenopus gilli,amphibians
175544,Xenopus itombwensis,amphibians
89257043,Xenopus kobeli,amphibians
58174,Xenopus laevis,amphibians
58175,Xenopus largeni,amphibians
13997902,Xenopus lenduensis,amphibians
58176,Xenopus longipes,amphibians
89257078,Xenopus mellotropicalis,amphibians
107580991,Xenopus muelleri,amphibians
89257274,Xenopus parafraseri,amphibians
58178,Xenopus petersii,amphibians
58179,Xenopus pygmaeus,amphibians
58180,Xenopus ruwenzoriensis,amphibians
89256756,Xenopus tropicalis,amphibians
58181,Xenopus vestitus,amphibians
136014,Xenopus victorianus,amphibians
58182,Xenopus wittei,amphibians
58042,Xenorhina adisca,amphibians
58024,Xenorhina anorbis,amphibians
58043,Xenorhina arboricola,amphibians
58025,Xenorhina arfakiana,amphibians
58026,Xenorhina bidens,amphibians
58044,Xenorhina bouwensi,amphibians
58045,Xenorhina eiponis,amphibians
58027,Xenorhina fuscigula,amphibians
58028,Xenorhina gigantea,amphibians
58029,Xenorhina huon,amphibians
136151,Xenorhina lanthanites,amphibians
136077,Xenorhina macrodisca,amphibians
58030,Xenorhina macrops,amphibians
58031,Xenorhina mehelyi,amphibians
58046,Xenorhina minima,amphibians
58032,Xenorhina multisica,amphibians
58033,Xenorhina obesa,amphibians
58034,Xenorhina ocellata,amphibians
58035,Xenorhina ophiodon,amphibians
58047,Xenorhina oxycephala,amphibians
58048,Xenorhina parkerorum,amphibians
58036,Xenorhina rostrata,amphibians
58037,Xenorhina scheepstrai,amphibians
58038,Xenorhina schiefenhoeveli,amphibians
58049,Xenorhina similis,amphibians
58039,Xenorhina subcrocea,amphibians
58040,Xenorhina tumulus,amphibians
136121,Xenorhina varia,amphibians
58041,Xenorhina zweifeli,amphibians
56433,Yunganastes ashkapara,amphibians
56465,Yunganastes bisignatus,amphibians
56607,Yunganastes fraudator,amphibians
56760,Yunganastes mercedesae,amphibians
56869,Yunganastes pluvicanorus,amphibians
57374,Zachaenus carvalhoi,amphibians
57375,Zachaenus parvulus,amphibians
58941,Zhangixalus chenfui,amphibians
58961,Zhangixalus omeimontis,amphibians
170230,Acanthopagrus akazakii,seabreams_porgies_picarels
47166659,Acanthopagrus arabicus,seabreams_porgies_picarels
170257,Acanthopagrus australis,seabreams_porgies_picarels
170266,Acanthopagrus berda,seabreams_porgies_picarels
170239,Acanthopagrus bifasciatus,seabreams_porgies_picarels
170189,Acanthopagrus butcheri,seabreams_porgies_picarels
47136868,Acanthopagrus catenula,seabreams_porgies_picarels
170179,Acanthopagrus chinshira,seabreams_porgies_picarels
170263,Acanthopagrus latus,seabreams_porgies_picarels
170217,Acanthopagrus longispinnis,seabreams_porgies_picarels
47166619,Acanthopagrus morrisoni,seabreams_porgies_picarels
170228,Acanthopagrus omanensis,seabreams_porgies_picarels
47385652,Acanthopagrus pacificus,seabreams_porgies_picarels
170181,Acanthopagrus palmaris,seabreams_porgies_picarels
170188,Acanthopagrus randalli,seabreams_porgies_picarels
170153,Acanthopagrus schlegelii,seabreams_porgies_picarels
47166662,Acanthopagrus sheim,seabreams_porgies_picarels
170199,Acanthopagrus sivicolus,seabreams_porgies_picarels
170235,Acanthopagrus taiwanensis,seabreams_porgies_picarels
170173,Acanthopagrus vagus,seabreams_porgies_picarels
47137303,Archosargus pourtalesii,seabreams_porgies_picarels
170223,Archosargus probatocephalus,seabreams_porgies_picarels
170156,Archosargus rhomboidalis,seabreams_porgies_picarels
170191,Argyrops bleekeri,seabreams_porgies_picarels
170252,Argyrops filamentosus,seabreams_porgies_picarels
170219,Argyrops megalommatus,seabreams_porgies_picarels
170238,Argyrops spinifer,seabreams_porgies_picarels
170231,Argyrozona argyrozona,seabreams_porgies_picarels
170251,Boops boops,seabreams_porgies_picarels
170171,Boops lineatus,seabreams_porgies_picarels
170218,Boopsoidea inornata,seabreams_porgies_picarels
170243,Calamus arctifrons,seabreams_porgies_picarels
170190,Calamus bajonado,seabreams_porgies_picarels
47137465,Calamus brachysomus,seabreams_porgies_picarels
170249,Calamus calamus,seabreams_porgies_picarels
170187,Calamus campechanus,seabreams_porgies_picarels
155180,Calamus cervigoni,seabreams_porgies_picarels
170233,Calamus leucosteus,seabreams_porgies_picarels
170177,Calamus mu,seabreams_porgies_picarels
170178,Calamus nodosus,seabreams_porgies_picarels
170207,Calamus penna,seabreams_porgies_picarels
170205,Calamus pennatula,seabreams_porgies_picarels
170182,Calamus proridens,seabreams_porgies_picarels
47137515,Calamus taurinus,seabreams_porgies_picarels
170284,Centracanthus cirrus,seabreams_porgies_picarels
170161,Cheimerius matsubarai,seabreams_porgies_picarels
170221,Cheimerius nufar,seabreams_porgies_picarels
170194,Chrysoblephus anglicus,seabreams_porgies_picarels
170183,Chrysoblephus cristiceps,seabreams_porgies_picarels
170256,Chrysoblephus gibbiceps,seabreams_porgies_picarels
170170,Chrysoblephus laticeps,seabreams_porgies_picarels
170195,Chrysoblephus lophus,seabreams_porgies_picarels
170259,Chrysoblephus puniceus,seabreams_porgies_picarels
170216,Crenidens crenidens,seabreams_porgies_picarels
49677201,Crenidens indicus,seabreams_porgies_picarels
47136863,Crenidens macracanthus,seabreams_porgies_picarels
170204,Cymatoceps nasutus,seabreams_porgies_picarels
170176,Dentex abei,seabreams_porgies_picarels
170158,Dentex angolensis,seabreams_porgies_picarels
154680,Dentex barnardi,seabreams_porgies_picarels
170192,Dentex canariensis,seabreams_porgies_picarels
155250,Dentex congoensis,seabreams_porgies_picarels
170245,Dentex dentex,seabreams_porgies_picarels
170227,Dentex fourmanoiri,seabreams_porgies_picarels
170186,Dentex gibbosus,seabreams_porgies_picarels
170240,Dentex hypselosomus,seabreams_porgies_picarels
170232,Dentex macrophthalmus,seabreams_porgies_picarels
170166,Dentex maroccanus,seabreams_porgies_picarels
170157,Dentex spariformis,seabreams_porgies_picarels
170260,Diplodus annularis,seabreams_porgies_picarels
170154,Diplodus argenteus,seabreams_porgies_picarels
170276,Diplodus argenteus ssp. argenteus,seabreams_porgies_picarels
170275,Diplodus argenteus ssp. caudimacula,seabreams_porgies_picarels
170222,Diplodus bellottii,seabreams_porgies_picarels
170254,Diplodus bermudensis,seabreams_porgies_picarels
170175,Diplodus capensis,seabreams_porgies_picarels
154708,Diplodus cervinus,seabreams_porgies_picarels
170209,Diplodus fasciatus,seabreams_porgies_picarels
170264,Diplodus holbrookii,seabreams_porgies_picarels
170272,Diplodus hottentotus,seabreams_porgies_picarels
170214,Diplodus noct,seabreams_porgies_picarels
170273,Diplodus omanensis,seabreams_porgies_picarels
170211,Diplodus prayensis,seabreams_porgies_picarels
170262,Diplodus puntazzo,seabreams_porgies_picarels
170155,Diplodus sargus,seabreams_porgies_picarels
170270,Diplodus sargus ssp. ascensionis,seabreams_porgies_picarels
170278,Diplodus sargus ssp. cadenati,seabreams_porgies_picarels
170277,Diplodus sargus ssp. helenae,seabreams_porgies_picarels
170271,Diplodus sargus ssp. kotschyi,seabreams_porgies_picarels
170267,Diplodus sargus ssp. lineatus,seabreams_porgies_picarels
170269,Diplodus sargus ssp. sargus,seabreams_porgies_picarels
170261,Diplodus vulgaris,seabreams_porgies_picarels
59034974,Evynnis cardinalis,seabreams_porgies_picarels
170212,Evynnis tumifrons,seabreams_porgies_picarels
170193,Gymnocrotaphus curvidens,seabreams_porgies_picarels
170250,Lagodon rhomboides,seabreams_porgies_picarels
170200,Lithognathus aureti,seabreams_porgies_picarels
12137,Lithognathus lithognathus,seabreams_porgies_picarels
170160,Lithognathus mormyrus,seabreams_porgies_picarels
170255,Lithognathus olivieri,seabreams_porgies_picarels
170197,Oblada melanura,seabreams_porgies_picarels
170201,Pachymetopon aeneum,seabreams_porgies_picarels
170210,Pachymetopon blochii,seabreams_porgies_picarels
170208,Pachymetopon grande,seabreams_porgies_picarels
170229,Pagellus acarne,seabreams_porgies_picarels
170234,Pagellus affinis,seabreams_porgies_picarels
170162,Pagellus bellottii,seabreams_porgies_picarels
170244,Pagellus bogaraveo,seabreams_porgies_picarels
170224,Pagellus erythrinus,seabreams_porgies_picarels
170242,Pagellus natalensis,seabreams_porgies_picarels
170241,Pagrus africanus,seabreams_porgies_picarels
154734,Pagrus auratus,seabreams_porgies_picarels
170220,Pagrus auriga,seabreams_porgies_picarels
170159,Pagrus caeruleostictus,seabreams_porgies_picarels
170167,Pagrus major,seabreams_porgies_picarels
15873,Pagrus pagrus,seabreams_porgies_picarels
170247,Petrus rupestris,seabreams_porgies_picarels
170248,Polyamblyodon germanum,seabreams_porgies_picarels
170196,Polyamblyodon gibbosum,seabreams_porgies_picarels
170265,Polysteganus baissaci,seabreams_porgies_picarels
170215,Polysteganus coeruleopunctatus,seabreams_porgies_picarels
47137241,Polysteganus mascarenensis,seabreams_porgies_picarels
170184,Polysteganus praeorbitalis,seabreams_porgies_picarels
170206,Polysteganus undulosus,seabreams_porgies_picarels
170185,Porcostoma dentata,seabreams_porgies_picarels
170213,Pterogymnus laniarius,seabreams_porgies_picarels
170225,Rhabdosargus globiceps,seabreams_porgies_picarels
170165,Rhabdosargus haffara,seabreams_porgies_picarels
170203,Rhabdosargus holubi,seabreams_porgies_picarels
47260360,Rhabdosargus niger,seabreams_porgies_picarels
170198,Rhabdosargus sarba,seabreams_porgies_picarels
170164,Rhabdosargus thorpei,seabreams_porgies_picarels
170169,Sarpa salpa,seabreams_porgies_picarels
170236,Sparidentex belayewi,seabreams_porgies_picarels
170163,Sparidentex datnia,seabreams_porgies_picarels
170174,Sparidentex hasta,seabreams_porgies_picarels
170226,Sparodon durbanensis,seabreams_porgies_picarels
170253,Sparus aurata,seabreams_porgies_picarels
170285,Spicara alta,seabreams_porgies_picarels
170282,Spicara australis,seabreams_porgies_picarels
154667,Spicara axillaris,seabreams_porgies_picarels
170280,Spicara maena,seabreams_porgies_picarels
170287,Spicara martinicus,seabreams_porgies_picarels
170286,Spicara melanurus,seabreams_porgies_picarels
170281,Spicara nigricauda,seabreams_porgies_picarels
170283,Spicara smaris,seabreams_porgies_picarels
170258,Spondyliosoma cantharus,seabreams_porgies_picarels
170172,Spondyliosoma emarginatum,seabreams_porgies_picarels
170180,Stenotomus caprinus,seabreams_porgies_picarels
170168,Stenotomus chrysops,seabreams_porgies_picarels
170246,Virididentex acromegalus,seabreams_porgies_picarels
196013,Eptatretus alastairi,hagfishes
196014,Eptatretus astrolabium,hagfishes
196015,Eptatretus bischoffii,hagfishes
196016,Eptatretus burgeri,hagfishes
196017,Eptatretus caribbeaus,hagfishes
196018,Eptatretus carlhubbsi,hagfishes
154825,Eptatretus cirrhatus,hagfishes
196019,Eptatretus deani,hagfishes
196020,Eptatretus eos,hagfishes
196021,Eptatretus fernholmi,hagfishes
196022,Eptatretus fritzi,hagfishes
196023,Eptatretus goliath,hagfishes
196024,Eptatretus gomoni,hagfishes
196025,Eptatretus grouseri,hagfishes
196026,Eptatretus hexatrema,hagfishes
196027,Eptatretus indrambaryai,hagfishes
196028,Eptatretus lakeside,hagfishes
196029,Eptatretus laurahubbsae,hagfishes
196030,Eptatretus longipinnis,hagfishes
196031,Eptatretus lopheliae,hagfishes
196032,Eptatretus mcconnaugheyi,hagfishes
196033,Eptatretus mccoskeri,hagfishes
154797,Eptatretus mendozai,hagfishes
196034,Eptatretus menezesi,hagfishes
196035,Eptatretus minor,hagfishes
196036,Eptatretus multidens,hagfishes
196037,Eptatretus nanii,hagfishes
196038,Eptatretus octatrema,hagfishes
196039,Eptatretus okinoseanus,hagfishes
196040,Eptatretus polytrema,hagfishes
196041,Eptatretus profundus,hagfishes
196042,Eptatretus rubicundus,hagfishes
196043,Eptatretus sinus,hagfishes
196044,Eptatretus stoutii,hagfishes
196045,Eptatretus strahani,hagfishes
196046,Eptatretus strickrotti,hagfishes
196047,Eptatretus wisneri,hagfishes
196049,Myxine affinis,hagfishes
196050,Myxine australis,hagfishes
196051,Myxine capensis,hagfishes
196052,Myxine circifrons,hagfishes
196053,Myxine debueni,hagfishes
196054,Myxine fernholmi,hagfishes
196055,Myxine formosana,hagfishes
196056,Myxine garmani,hagfishes
196057,Myxine glutinosa,hagfishes
196058,Myxine hubbsi,hagfishes
196059,Myxine hubbsoides,hagfishes
196060,Myxine ios,hagfishes
196061,Myxine jespersenae,hagfishes
196062,Myxine knappi,hagfishes
196063,Myxine kuoi,hagfishes
196064,Myxine mccoskeri,hagfishes
196065,Myxine mcmillanae,hagfishes
196066,Myxine paucidens,hagfishes
196067,Myxine pequenoi,hagfishes
196068,Myxine robinsorum,hagfishes
196069,Myxine sotoi,hagfishes
196071,Nemamyxine elongata,hagfishes
196072,Nemamyxine kreffti,hagfishes
196074,Neomyxine biniplicata,hagfishes
196076,Notomyxine tridentiger,hagfishes
196078,Paramyxine ancon,hagfishes
196079,Paramyxine atami,hagfishes
196080,Paramyxine cheni,hagfishes
196081,Paramyxine chinensis,hagfishes
196082,Paramyxine fernholmi,hagfishes
196083,Paramyxine moki,hagfishes
196084,Paramyxine nelsoni,hagfishes
196085,Paramyxine sheni,hagfishes
196086,Paramyxine springeri,hagfishes
196087,Paramyxine taiwanae,hagfishes
196088,Paramyxine walkeri,hagfishes
155140,Paramyxine wayuu,hagfishes
196090,Paramyxine wisneri,hagfishes
196091,Paramyxine yangi,hagfishes
186106,Acantholabrus palloni,wrasses_and_parrotfishes
187520,Achoerodus gouldii,wrasses_and_parrotfishes
187572,Achoerodus viridis,wrasses_and_parrotfishes
187796,Ammolabrus dicrus,wrasses_and_parrotfishes
187716,Anampses caeruleopunctatus,wrasses_and_parrotfishes
187555,Anampses chrysocephalus,wrasses_and_parrotfishes
187758,Anampses cuvier,wrasses_and_parrotfishes
187453,Anampses elegans,wrasses_and_parrotfishes
187808,Anampses femininus,wrasses_and_parrotfishes
187710,Anampses geographicus,wrasses_and_parrotfishes
187567,Anampses lennardi,wrasses_and_parrotfishes
187639,Anampses lineatus,wrasses_and_parrotfishes
155146,Anampses melanurus,wrasses_and_parrotfishes
187723,Anampses meleagrides,wrasses_and_parrotfishes
187759,Anampses neoguinaicus,wrasses_and_parrotfishes
187784,Anampses twistii,wrasses_and_parrotfishes
187811,Anampses viridis,wrasses_and_parrotfishes
187513,Anchichoerops natalensis,wrasses_and_parrotfishes
187491,Austrolabrus maculatus,wrasses_and_parrotfishes
187404,Bodianus albotaeniatus,wrasses_and_parrotfishes
187715,Bodianus anthioides,wrasses_and_parrotfishes
187516,Bodianus axillaris,wrasses_and_parrotfishes
187619,Bodianus bathycapros,wrasses_and_parrotfishes
187554,Bodianus bilunulatus,wrasses_and_parrotfishes
187638,Bodianus bimaculatus,wrasses_and_parrotfishes
187420,Bodianus busellatus,wrasses_and_parrotfishes
187583,Bodianus cylindriatus,wrasses_and_parrotfishes
187587,Bodianus diana,wrasses_and_parrotfishes
187368,Bodianus dictynna,wrasses_and_parrotfishes
183624,Bodianus diplotaenia,wrasses_and_parrotfishes
183539,Bodianus eclancheri,wrasses_and_parrotfishes
187807,Bodianus flavifrons,wrasses_and_parrotfishes
187650,Bodianus flavipinnis,wrasses_and_parrotfishes
187506,Bodianus frenchii,wrasses_and_parrotfishes
187643,Bodianus insularis,wrasses_and_parrotfishes
187721,Bodianus izuensis,wrasses_and_parrotfishes
187690,Bodianus leucosticticus,wrasses_and_parrotfishes
187744,Bodianus loxozonus,wrasses_and_parrotfishes
187683,Bodianus macrognathos,wrasses_and_parrotfishes
187648,Bodianus macrourus,wrasses_and_parrotfishes
187697,Bodianus masudai,wrasses_and_parrotfishes
187646,Bodianus mesothorax,wrasses_and_parrotfishes
187661,Bodianus neilli,wrasses_and_parrotfishes
187445,Bodianus neopercularis,wrasses_and_parrotfishes
187378,Bodianus opercularis,wrasses_and_parrotfishes
187804,Bodianus oxycephalus,wrasses_and_parrotfishes
187528,Bodianus paraleucosticticus,wrasses_and_parrotfishes
187781,Bodianus perditio,wrasses_and_parrotfishes
187571,Bodianus prognathus,wrasses_and_parrotfishes
187570,Bodianus pulchellus,wrasses_and_parrotfishes
187597,Bodianus rubrisos,wrasses_and_parrotfishes
187672,Bodianus rufus,wrasses_and_parrotfishes
187429,Bodianus sanguineus,wrasses_and_parrotfishes
187495,Bodianus scrofa,wrasses_and_parrotfishes
187576,Bodianus sepiacaudus,wrasses_and_parrotfishes
187509,Bodianus solatus,wrasses_and_parrotfishes
187493,Bodianus speciosus,wrasses_and_parrotfishes
187374,Bodianus tanyokidus,wrasses_and_parrotfishes
187391,Bodianus thoracotaeniatus,wrasses_and_parrotfishes
187753,Bodianus trilineatus,wrasses_and_parrotfishes
187812,Bodianus unimaculatus,wrasses_and_parrotfishes
187553,Bodianus vulpinus,wrasses_and_parrotfishes
63571,Bolbometopon muricatum,wrasses_and_parrotfishes
190688,Calotomus carolinus,wrasses_and_parrotfishes
190686,Calotomus japonicus,wrasses_and_parrotfishes
190685,Calotomus spinidens,wrasses_and_parrotfishes
190689,Calotomus viridescens,wrasses_and_parrotfishes
190687,Calotomus zonarchus,wrasses_and_parrotfishes
187803,Centrolabrus exoletus,wrasses_and_parrotfishes
190690,Cetoscarus bicolor,wrasses_and_parrotfishes
190691,Cetoscarus ocellatus,wrasses_and_parrotfishes
187496,Cheilinus abudjubbe,wrasses_and_parrotfishes
187384,Cheilinus chlorourus,wrasses_and_parrotfishes
187739,Cheilinus fasciatus,wrasses_and_parrotfishes
187618,Cheilinus lunulatus,wrasses_and_parrotfishes
